"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"18-0030436","0","05/12/2018","01:22:48","552 ","Police matter                                     ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","960 ","Street, Other                                     ","        ","  ","TALBOT                   ","  ","AVE ","                                        ","  ","BERNARD                  ","  ","ST  "
"18-0030437","0","05/12/2018","01:30:23","714 ","Central station, malicious false alarm            ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","983 ","Pipeline, power line or other utility right-of-way","50      ","  ","HARBORSIDE               ","  ","DR  ",": @VENT BUILDING 7 TWT - 50 HARBORSIDE D","  ","                         ","  ","    "
"18-0030439","0","05/12/2018","02:16:01","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","    ","","248     ","  ","ORIENT                   ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0030444","0","05/12/2018","02:45:54","710 ","Malicious, mischievous false call, Other          ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","962 ","Residential street, road or residential driveway  ","        ","  ","CHESTNUT HILL            ","  ","AVE ",": #5354                                 ","  ","SOUTH                    ","  ","ST  "
"18-0030446","0","05/12/2018","03:18:19","111 ","Building fire                                     ","500000.0000","500000.0000","09   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","55      ","  ","DALE                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0030447","0","05/12/2018","03:39:35","700 ","False alarm or false call, Other                  ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","31      ","  ","GAYLAND                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0030448","0","05/12/2018","04:33:04","714 ","Central station, malicious false alarm            ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","419 ","1 or 2 family dwelling                            ","156     ","  ","PORTER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0030450","0","05/12/2018","05:52:43","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","429 ","Multifamily dwelling                              ","83      ","  ","WESTLAND                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0030451","0","05/12/2018","05:58:08","111 ","Building fire                                     ","2500000.0000","100000.0000","12   ","WR             ","West Roxbury                                      ","02132     ","429 ","Multifamily dwelling                              ","1212    ","  ","VFW                      ","  ","PKWY","                                        ","  ","                         ","  ","    "
"18-0030454","0","05/12/2018","06:44:03","511 ","Lock-out                                          ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","400 ","Residential, Other                                ","20      ","  ","CHERITON                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0030455","0","05/12/2018","06:45:23","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","500 ","Mercantile, business, Other                       ","54-62   ","  ","BROAD                    ","  ","ST  ",": #12-1285                              ","  ","                         ","  ","    "
"18-0030456","0","05/12/2018","06:55:49","111 ","Building fire                                     ","200000.0000","50000.0000","07   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","3       ","  ","GROOM                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0030457","0","05/12/2018","07:22:00","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","    ","","34      ","  ","ANNUNCIATION             ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0030461","0","05/12/2018","07:48:35","600 ","Good intent call, Other                           ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","900 ","Outside or special property, Other                ","        ","  ","EUSTIS                   ","  ","ST  ","                                        ","  ","ORCHARD PARK             ","  ","ST  "
"18-0030462","0","05/12/2018","08:03:40","740 ","Unintentional transmission of alarm, Other        ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","429 ","Multifamily dwelling                              ","391     ","  ","BEACON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0030463","0","05/12/2018","08:06:55","714 ","Central station, malicious false alarm            ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","321 ","Mental retardation/development disability facility","1125    ","  ","CENTRE                   ","  ","ST  ",": #13-2496                              ","  ","                         ","  ","    "
"18-0030464","0","05/12/2018","08:18:37","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","500 ","Mercantile, business, Other                       ","1       ","  ","BLACK FALCON             ","  ","AVE ",": #18-751                               ","  ","                         ","  ","    "
"18-0030465","0","05/12/2018","08:19:25","554 ","Assist invalid                                    ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","400 ","Residential, Other                                ","227     ","  ","RIVER                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0030466","0","05/12/2018","08:32:10","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","600 ","Ind., utility, defense, agriculture, mining, other","500     ","  ","SOLDIERS FIELD           ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0030467","0","05/12/2018","08:35:58","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","725-743 ","  ","TREMONT                  ","  ","ST  ",": #14-1551                              ","  ","                         ","  ","    "
"18-0030472","0","05/12/2018","09:02:31","552 ","Police matter                                     ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","962 ","Residential street, road or residential driveway  ","12      ","  ","ALMONT                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0030473","0","05/12/2018","09:30:32","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","121 ","Ballroom, gymnasium                               ","316     ","  ","HUNTINGTON               ","  ","AVE ",": #15-2331                              ","  ","                         ","  ","    "
"18-0030475","0","05/12/2018","09:43:54","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","    ","","22      ","  ","ORANGE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0030478","0","05/12/2018","10:05:44","113 ","Cooking fire, confined to container               ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","429 ","Multifamily dwelling                              ","200     ","  ","GENEVA                   ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0030480","0","05/12/2018","10:14:04","711 ","Municipal alarm system, malicious false alarm     ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","519 ","Food and beverage sales, grocery store            ","2       ","  ","CENTER                   ","  ","PLZ ",": #15-1262                              ","  ","                         ","  ","    "
"18-0030481","0","05/12/2018","10:17:46","553 ","Public service                                    ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","960 ","Street, Other                                     ","        ","  ","CAMBRIDGE                ","  ","ST  ","                                        ","  ","GORDON                   ","  ","ST  "
"18-0030482","0","05/12/2018","10:24:57","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","500 ","Mercantile, business, Other                       ","31      ","  ","STATE                    ","  ","ST  ",": #CLM360                               ","  ","                         ","  ","    "
"18-0030483","0","05/12/2018","10:27:51","113 ","Cooking fire, confined to container               ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","131 ","Church, mosque, synagogue, temple, chapel         ","450     ","  ","QUINCY                   ","  ","ST  ",": #CLM822                               ","  ","                         ","  ","    "
"18-0030485","0","05/12/2018","10:34:50","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","549 ","Specialty shop                                    ","701-705 ","  ","CENTRE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0030488","0","05/12/2018","10:41:57","113 ","Cooking fire, confined to container               ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","2030    ","  ","COLUMBUS                 ","  ","AVE ",": #INS347                               ","  ","                         ","  ","    "
"18-0030489","0","05/12/2018","10:42:40","511 ","Lock-out                                          ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","429 ","Multifamily dwelling                              ","379     ","  ","ADAMS                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0030490","0","05/12/2018","10:47:35","522 ","Water or steam leak                               ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","600 ","Ind., utility, defense, agriculture, mining, other","101     ","  ","GERARD                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0030491","0","05/12/2018","10:55:17","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","160 ","Eating, drinking places, other                    ","298     ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0030492","0","05/12/2018","10:55:25","555 ","Defective elevator, no occupants                  ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02215     ","500 ","Mercantile, business, Other                       ","350     ","  ","LONGWOOD                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0030494","0","05/12/2018","11:12:14","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","    ","","1       ","  ","BLACK FALCON             ","  ","AVE ",": @MPA-CRUISE TERMINAL                  ","  ","                         ","  ","    "
"18-0030495","0","05/12/2018","11:18:44","552 ","Police matter                                     ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","962 ","Residential street, road or residential driveway  ","6       ","  ","EUTAW                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0030496","0","05/12/2018","11:31:44","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","500 ","Mercantile, business, Other                       ","2       ","  ","BOYLSTON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0030498","0","05/12/2018","12:07:19","553 ","Public service                                    ","0.0000","0.0000","09   ","WR             ","West Roxbury                                      ","02131     ","900 ","Outside or special property, Other                ","        ","  ","CENTRE                   ","  ","ST  ","                                        ","  ","SOUTH                    ","  ","ST  "
"18-0030499","0","05/12/2018","12:09:36","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","449 ","Hotel/motel, commercial                           ","50      ","  ","ROWES                    ","  ","WHRF",": #14-1293                              ","  ","                         ","  ","    "
"18-0030500","0","05/12/2018","12:16:44","700 ","False alarm or false call, Other                  ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02113     ","429 ","Multifamily dwelling                              ","18      ","  ","STILLMAN                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0030501","0","05/12/2018","12:18:20","553 ","Public service                                    ","0.0000","0.0000","09   ","WR             ","West Roxbury                                      ","02131     ","962 ","Residential street, road or residential driveway  ","        ","  ","CENTRE                   ","  ","ST  ","                                        ","  ","SOUTH                    ","  ","ST  "
"18-0030502","0","05/12/2018","12:35:31","442 ","Overheated motor                                  ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","429 ","Multifamily dwelling                              ","78      ","  ","BERKELEY                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0030506","0","05/12/2018","12:46:23","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","10      ","  ","MELVIN                   ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0030507","0","05/12/2018","12:47:28","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","460 ","Dormitory-type residence, other                   ","133     ","  ","BAY STATE                ","  ","RD  ",": #BU174                                ","  ","                         ","  ","    "
"18-0030508","0","05/12/2018","12:51:24","411 ","Gasoline or other flammable liquid spill          ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","429 ","Multifamily dwelling                              ","1461    ","  ","VFW                      ","  ","PKWY","                                        ","  ","                         ","  ","    "
"18-0030511","0","05/12/2018","13:10:07","111 ","Building fire                                     ","5000.0000","5000.0000","09   ","RX             ","Roxbury                                           ","02121     ","131 ","Church, mosque, synagogue, temple, chapel         ","33      ","  ","ELM HILL                 ","  ","AVE ",": @CH-CHRISTIAN SCIENCE CHURCH - 33 ELM ","  ","                         ","  ","    "
"18-0030512","0","05/12/2018","13:12:25","600 ","Good intent call, Other                           ","0.0000","0.0000","11   ","               ","","02134     ","960 ","Street, Other                                     ","        ","  ","BOSTON UNIVERSITY        ","  ","BRG ",": @BR-BU                                ","  ","                         ","  ","    "
"18-0030517","0","05/12/2018","13:49:15","113 ","Cooking fire, confined to container               ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","500 ","Mercantile, business, Other                       ","7-17    ","  ","CHARLES                  ","  ","ST  ",": #INS190                               ","  ","                         ","  ","    "
"18-0030518","0","05/12/2018","13:49:22","553 ","Public service                                    ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","962 ","Residential street, road or residential driveway  ","        ","  ","COLUMBIA                 ","  ","RD  ","                                        ","  ","STOUGHTON                ","  ","ST  "
"18-0030522","0","05/12/2018","14:12:38","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","06   ","DO             ","Dorchester                                        ","02125     ","    ","","24      ","  ","BELLFLOWER               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0030524","0","05/12/2018","14:24:08","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02113     ","429 ","Multifamily dwelling                              ","18      ","  ","STILLMAN                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0030526","0","05/12/2018","14:34:56","551 ","Assist police or other governmental agency        ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","900 ","Outside or special property, Other                ","3064    ","  ","WASHINGTON               ","  ","ST  ",": @MCDONALDS - 3064 WASHINGTON ST, ROXBU","  ","                         ","  ","    "
"18-0030527","0","05/12/2018","14:41:46","621 ","Wrong location                                    ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","960 ","Street, Other                                     ","        ","  ","DORCHESTER               ","  ","ST  ","                                        ","  ","MERCER                   ","  ","ST  "
"18-0030528","0","05/12/2018","14:45:38","714 ","Central station, malicious false alarm            ","0.0000","0.0000","12   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","3708    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0030530","0","05/12/2018","14:52:55","113 ","Cooking fire, confined to container               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","464 ","Barracks, dormitory                               ","465     ","  ","HUNTINGTON               ","  ","AVE ",": #12-2336                              ","  ","                         ","  ","    "
"18-0030532","0","05/12/2018","15:02:56","131 ","Passenger vehicle fire                            ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","960 ","Street, Other                                     ","79      ","N ","HARVARD                  ","  ","ST  ",": @COL-HARVARD-HARVARD STADIUM          ","  ","                         ","  ","    "
"18-0030533","0","05/12/2018","15:03:10","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","429 ","Multifamily dwelling                              ","10      ","  ","MAPLE                    ","  ","PL  ","                                        ","  ","                         ","  ","    "
"18-0030534","0","05/12/2018","15:04:10","551 ","Assist police or other governmental agency        ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","900 ","Outside or special property, Other                ","1990    ","  ","COLUMBUS                 ","  ","AVE ",": @BHA-WALNUT PARK                      ","  ","                         ","  ","    "
"18-0030535","0","05/12/2018","15:08:03","440 ","Electrical  wiring/equipment problem, Other       ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","962 ","Residential street, road or residential driveway  ","240     ","  ","LEYDEN                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0030536","0","05/12/2018","15:09:32","413 ","Oil or other combustible liquid spill             ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","962 ","Residential street, road or residential driveway  ","        ","  ","CLIFTON                  ","  ","ST  ","                                        ","  ","SHIRLEY                  ","  ","ST  "
"18-0030540","0","05/12/2018","15:37:18","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","429 ","Multifamily dwelling                              ","57      ","  ","CLARENDON                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0030542","0","05/12/2018","16:02:57","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","449 ","Hotel/motel, commercial                           ","138-148 ","  ","SAINT JAMES              ","  ","AVE ",": @HOTEL-COPLEY PLAZA HOTEL - 138 SAINT ","  ","                         ","  ","    "
"18-0030543","0","05/12/2018","16:23:35","551 ","Assist police or other governmental agency        ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","965 ","Vehicle parking area                              ","13      ","  ","SHANDON                  ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0030546","0","05/12/2018","16:45:02","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","962 ","Residential street, road or residential driveway  ","        ","  ","DITSON                   ","  ","ST  ","                                        ","  ","ARCADIA                  ","  ","PARK"
"18-0030548","0","05/12/2018","16:50:28","553 ","Public service                                    ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","419 ","1 or 2 family dwelling                            ","365     ","  ","COREY                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0030549","0","05/12/2018","16:56:21","552 ","Police matter                                     ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","184     ","  ","GOLD                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0030551","0","05/12/2018","17:04:07","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","429 ","Multifamily dwelling                              ","1       ","  ","GURNEY                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0030552","0","05/12/2018","17:09:18","553 ","Public service                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","960 ","Street, Other                                     ","764     ","  ","SHAWMUT                  ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0030556","0","05/12/2018","17:35:15","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","429 ","Multifamily dwelling                              ","19      ","  ","BATTERY                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0030558","0","05/12/2018","17:50:13","113 ","Cooking fire, confined to container               ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","419 ","1 or 2 family dwelling                            ","45      ","  ","CORNELL                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0030559","0","05/12/2018","17:53:19","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","    ","","17      ","  ","HIAWATHA                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0030560","0","05/12/2018","17:57:26","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","140 ","Clubs, Other                                      ","20      ","  ","LINDEN                   ","  ","ST  ",": #12-5127                              ","  ","                         ","  ","    "
"18-0030561","0","05/12/2018","17:57:37","511 ","Lock-out                                          ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","400 ","Residential, Other                                ","11      ","  ","ORTON-MAROTTA            ","  ","WAY ","                                        ","  ","                         ","  ","    "
"18-0030562","0","05/12/2018","17:59:17","600 ","Good intent call, Other                           ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","419 ","1 or 2 family dwelling                            ","69      ","  ","CHELSEA                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0030563","0","05/12/2018","18:05:46","500 ","Service Call, other                               ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","429 ","Multifamily dwelling                              ","77      ","  ","RUTHVEN                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0030565","0","05/12/2018","18:23:11","522 ","Water or steam leak                               ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","331 ","Hospital - medical or psychiatric                 ","30-32   ","  ","FRUIT                    ","  ","ST  ",": #41-135                               ","  ","                         ","  ","    "
"18-0030567","0","05/12/2018","18:34:09","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","12      ","  ","BICKFORD                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0030569","0","05/12/2018","18:46:16","714 ","Central station, malicious false alarm            ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","419 ","1 or 2 family dwelling                            ","54      ","  ","MESSINGER                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0030570","0","05/12/2018","18:47:29","113 ","Cooking fire, confined to container               ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","429 ","Multifamily dwelling                              ","173     ","  ","COLUMBIA                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0030572","0","05/12/2018","18:57:52","652 ","Steam, vapor, fog or dust thought to be smoke     ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","12      ","  ","WHEATLAND                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0030574","0","05/12/2018","19:08:35","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","599 ","Business office                                   ","40      ","  ","SUMMER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0030575","0","05/12/2018","19:10:43","732 ","Extinguishing system activation due to malfunction","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","131 ","Church, mosque, synagogue, temple, chapel         ","103     ","  ","ARCH                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0030577","0","05/12/2018","19:14:18","131 ","Passenger vehicle fire                            ","10000.0000","1000.0000","12   ","RS             ","Roslindale                                        ","02131     ","962 ","Residential street, road or residential driveway  ","72      ","  ","CORNELL                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0030580","0","05/12/2018","19:27:11","553 ","Public service                                    ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","960 ","Street, Other                                     ","252     ","  ","WARREN                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0030583","0","05/12/2018","19:50:01","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","140 ","Clubs, Other                                      ","20      ","  ","LINDEN                   ","  ","ST  ",": #12-5127                              ","  ","                         ","  ","    "
"18-0030585","0","05/12/2018","20:01:39","500 ","Service Call, other                               ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","900 ","Outside or special property, Other                ","12      ","  ","MCLELLAN                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0030587","0","05/12/2018","20:15:05","424 ","Carbon monoxide incident                          ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","460 ","Dormitory-type residence, other                   ","514     ","  ","PARK                     ","  ","DR  ","                                        ","  ","                         ","  ","    "
"18-0030589","0","05/12/2018","20:19:01","500 ","Service Call, other                               ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","960 ","Street, Other                                     ","13      ","  ","WINTER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0030595","0","05/12/2018","21:31:32","400 ","Hazardous condition, Other                        ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","400 ","Residential, Other                                ","129     ","  ","SARATOGA                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0030600","0","05/12/2018","22:15:57","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","    ","","65      ","  ","MARTHA                   ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0030604","0","05/12/2018","22:39:01","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02111     ","    ","","151     ","  ","TREMONT                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0030605","0","05/12/2018","22:52:43","600 ","Good intent call, Other                           ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","2993    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0030606","0","05/12/2018","22:54:17","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02215     ","460 ","Dormitory-type residence, other                   ","255     ","  ","BROOKLINE                ","  ","AVE ",": @COL-SIMMONS-SIMMONS RESIDENCE HALL   ","  ","                         ","  ","    "
"18-0030607","0","05/12/2018","22:59:18","553 ","Public service                                    ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","963 ","Street or road in commercial area                 ","        ","  ","MERIDIAN                 ","  ","ST  ","                                        ","  ","PRINCETON                ","  ","ST  "
"18-0030608","0","05/12/2018","23:08:18","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","161 ","Restaurant or cafeteria                           ","8       ","  ","TYLER                    ","  ","ST  ",": #WYN3725                              ","  ","                         ","  ","    "
"18-0030609","0","05/12/2018","23:28:14","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","400 ","Residential, Other                                ","705-723 ","  ","TREMONT                  ","  ","ST  ",": #13-1551                              ","  ","                         ","  ","    "
"18-0030610","0","05/12/2018","23:31:27","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","429 ","Multifamily dwelling                              ","87      ","  ","BEACON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0030611","0","05/12/2018","23:38:04","550 ","Public service assistance, Other                  ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","900 ","Outside or special property, Other                ","55      ","  ","HARTFORD                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0030612","0","05/12/2018","23:38:45","744 ","Detector activation, no fire - unintentional      ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","1277    ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0030614","0","05/13/2018","00:03:26","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","549 ","Specialty shop                                    ","168     ","  ","NEWBURY                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0030616","0","05/13/2018","00:08:32","424 ","Carbon monoxide incident                          ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","477     ","  ","DUDLEY                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
