"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"18-0053825","0","08/16/2018","07:12:46","553 ","Public service                                    ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","960 ","Street, Other                                     ","        ","E ","FIRST                    ","  ","ST  ",": alias E 1ST/I                         ","  ","I                        ","  ","ST  "
"18-0053826","0","08/16/2018","07:23:29","100 ","Fire, Other                                       ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","500 ","Mercantile, business, Other                       ","23      ","  ","DRY DOCK                 ","  ","AVE ",": #14-751                               ","  ","                         ","  ","    "
"18-0053827","0","08/16/2018","07:37:50","714 ","Central station, malicious false alarm            ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","419 ","1 or 2 family dwelling                            ","31      ","  ","ROCKWELL                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0053830","0","08/16/2018","08:07:17","400 ","Hazardous condition, Other                        ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","500 ","Mercantile, business, Other                       ","24      ","  ","NEWBURY                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0053831","0","08/16/2018","08:13:03","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","965 ","Vehicle parking area                              ","45      ","  ","AVENUE LOUIS PASTEUR     ","  ","    ",": #13-2352                              ","  ","                         ","  ","    "
"18-0053836","0","08/16/2018","08:51:35","600 ","Good intent call, Other                           ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","946 ","Lake, river, stream                               ","217     ","  ","JAMAICAWAY               ","  ","    ",": @POND-LEVERETT                        ","  ","                         ","  ","    "
"18-0053837","0","08/16/2018","08:52:02","700 ","False alarm or false call, Other                  ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02199     ","439 ","Boarding/rooming house, residential hotels        ","780     ","  ","BOYLSTON                 ","  ","ST  ",": #13-1572                              ","  ","                         ","  ","    "
"18-0053839","0","08/16/2018","08:57:35","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","960 ","Street, Other                                     ","        ","  ","CARRUTH                  ","  ","ST  ","                                        ","  ","LOMBARD                  ","  ","ST  "
"18-0053840","0","08/16/2018","09:00:33","113 ","Cooking fire, confined to container               ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","725     ","  ","ADAMS                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0053841","0","08/16/2018","09:02:16","714 ","Central station, malicious false alarm            ","0.0000","0.0000","06   ","DO             ","Dorchester                                        ","02125     ","500 ","Mercantile, business, Other                       ","20-36   ","  ","DISTRICT                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0053842","0","08/16/2018","09:03:32","550 ","Public service assistance, Other                  ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","174 ","Rapid transit station                             ","192     ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0053843","0","08/16/2018","09:03:48","553 ","Public service                                    ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","960 ","Street, Other                                     ","45      ","W ","THIRD                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0053844","0","08/16/2018","09:07:07","553 ","Public service                                    ","0.0000","0.0000","07   ","               ","","02125     ","960 ","Street, Other                                     ","        ","  ","MAGNOLIA                 ","  ","ST  ",": EST MAGNOLIA ST/WOODFORD ST DO BSTN   ","  ","                         ","  ","    "
"18-0053845","0","08/16/2018","09:08:22","714 ","Central station, malicious false alarm            ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","429 ","Multifamily dwelling                              ","303     ","  ","SUMNER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0053846","0","08/16/2018","09:09:03","700 ","False alarm or false call, Other                  ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","200 ","Educational, Other                                ","37      ","  ","BABSON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0053847","0","08/16/2018","09:13:00","511 ","Lock-out                                          ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","100 ","Assembly, Other                                   ","460     ","  ","CAMBRIDGE                ","  ","ST  ",": @BFD LAD 14                           ","  ","                         ","  ","    "
"18-0053849","0","08/16/2018","09:19:10","553 ","Public service                                    ","0.0000","0.0000","09   ","WR             ","West Roxbury                                      ","02132     ","960 ","Street, Other                                     ","31      ","  ","BELLAIRE                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0053850","0","08/16/2018","09:23:24","600 ","Good intent call, Other                           ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02127     ","500 ","Mercantile, business, Other                       ","875     ","  ","COLUMBIA                 ","  ","RD  ",": @MBTA STA-JFK UMASS                   ","  ","                         ","  ","    "
"18-0053852","0","08/16/2018","09:35:39","641 ","Vicinity alarm (incident in other location)       ","0.0000","0.0000","12   ","               ","","02136     ","960 ","Street, Other                                     ","        ","  ","METROPOLITAN             ","  ","AVE ",": EST 456 TRUMAN PKWY HP BSTN           ","  ","DEAD END                 ","  ","    "
"18-0053853","0","08/16/2018","09:39:39","600 ","Good intent call, Other                           ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","419 ","1 or 2 family dwelling                            ","95      ","  ","MILLET                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0053854","0","08/16/2018","09:40:22","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","419 ","1 or 2 family dwelling                            ","40      ","  ","TEMPLE                   ","  ","ST  ",": #INS1186                              ","  ","                         ","  ","    "
"18-0053856","0","08/16/2018","09:46:55","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","965 ","Vehicle parking area                              ","300     ","  ","LONGWOOD                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0053857","0","08/16/2018","09:51:18","600 ","Good intent call, Other                           ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","963 ","Street or road in commercial area                 ","610     ","  ","CHELSEA                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0053859","0","08/16/2018","10:10:41","140 ","Natural vegetation fire, Other                    ","10.0000","10.0000","12   ","HP             ","Hyde Park                                         ","02136     ","419 ","1 or 2 family dwelling                            ","45-47   ","  ","BRAEBURN                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0053862","0","08/16/2018","10:23:45","900T","BFD Drill                                         ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","    ","","1       ","  ","ATWOOD                   ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0053865","0","08/16/2018","10:25:29","522 ","Water or steam leak                               ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","429 ","Multifamily dwelling                              ","10      ","  ","EMERSON                  ","  ","PL  ",": #13-1347                              ","  ","                         ","  ","    "
"18-0053866","0","08/16/2018","10:31:47","424 ","Carbon monoxide incident                          ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02122     ","519 ","Food and beverage sales, grocery store            ","774     ","  ","ADAMS                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0053868","0","08/16/2018","10:41:16","440 ","Electrical  wiring/equipment problem, Other       ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02122     ","429 ","Multifamily dwelling                              ","572     ","  ","FREEPORT                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0053869","0","08/16/2018","10:48:31","900T","BFD Drill                                         ","0.0000","0.0000","03   ","               ","","02109     ","941 ","Open ocean, sea or tidal waters                   ","        ","  ","BOSTON HARBOR            ","  ","    ","                                        ","  ","                         ","  ","    "
"18-0053870","0","08/16/2018","11:00:20","522 ","Water or steam leak                               ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","500 ","Mercantile, business, Other                       ","205     ","  ","PORTLAND                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0053871","0","08/16/2018","11:02:21","714 ","Central station, malicious false alarm            ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","429 ","Multifamily dwelling                              ","80      ","  ","PIERS PARK               ","  ","LN  ","                                        ","  ","                         ","  ","    "
"18-0053872","0","08/16/2018","11:27:37","600 ","Good intent call, Other                           ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","UUU ","Undetermined                                      ","        ","  ","CLIFFORD                 ","  ","ST  ",": alias CLIFFORD/BHA                    ","  ","BLUE HILL                ","  ","AVE "
"18-0053874","0","08/16/2018","11:32:59","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","12   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","131     ","  ","MORTON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0053875","0","08/16/2018","11:34:07","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","400 ","Residential, Other                                ","116     ","  ","WALES                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0053876","0","08/16/2018","11:35:37","714 ","Central station, malicious false alarm            ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","400 ","Residential, Other                                ","74-84   ","  ","HARVARD                  ","  ","AVE ",": #WYN2383                              ","  ","                         ","  ","    "
"18-0053882","0","08/16/2018","12:01:45","113 ","Cooking fire, confined to container               ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","419 ","1 or 2 family dwelling                            ","1       ","  ","GRIGGS                   ","  ","PL  ","                                        ","  ","                         ","  ","    "
"18-0053884","0","08/16/2018","12:18:14","600 ","Good intent call, Other                           ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","962 ","Residential street, road or residential driveway  ","        ","  ","FOREST HILLS             ","  ","ST  ","                                        ","  ","LOTUS                    ","  ","ST  "
"18-0053885","0","08/16/2018","12:24:51","553 ","Public service                                    ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","900 ","Outside or special property, Other                ","        ","E ","FIRST                    ","  ","ST  ",": alias E 1ST ST/I ST                   ","  ","I                        ","  ","ST  "
"18-0053886","0","08/16/2018","12:28:46","553 ","Public service                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","400 ","Residential, Other                                ","2925    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0053888","0","08/16/2018","12:39:26","113 ","Cooking fire, confined to container               ","500.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","331 ","Hospital - medical or psychiatric                 ","20      ","  ","SHATTUCK                 ","  ","ST  ",": @HOSP-BWE RESEARCH                    ","  ","                         ","  ","    "
"18-0053889","0","08/16/2018","12:41:23","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","12   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","131     ","  ","MORTON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0053894","0","08/16/2018","13:00:17","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","400 ","Residential, Other                                ","42-44   ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0053895","0","08/16/2018","13:05:05","424 ","Carbon monoxide incident                          ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","533     ","  ","CAMBRIDGE                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0053897","0","08/16/2018","13:06:21","131 ","Passenger vehicle fire                            ","20000.0000","1000.0000","12   ","RS             ","Roslindale                                        ","02131     ","965 ","Vehicle parking area                              ","27      ","  ","NEPONSET                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0053898","0","08/16/2018","13:11:03","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","960 ","Street, Other                                     ","26      ","  ","CHARLES                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0053899","0","08/16/2018","13:13:11","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","400 ","Residential, Other                                ","48      ","  ","G                        ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0053901","0","08/16/2018","13:26:25","730 ","System malfunction, Other                         ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","47      ","  ","DORCHESTER               ","  ","ST  ",": #WYN3393                              ","  ","                         ","  ","    "
"18-0053902","0","08/16/2018","13:31:02","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","419 ","1 or 2 family dwelling                            ","49      ","  ","STANWOOD                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0053903","0","08/16/2018","13:36:42","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","09   ","RS             ","Roslindale                                        ","02131     ","    ","","48      ","  ","ARBOROUGH                ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0053909","0","08/16/2018","14:14:02","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","    ","","        ","W ","EAGLE                    ","  ","ST  ","                                        ","  ","MERIDIAN                 ","  ","ST  "
"18-0053910","0","08/16/2018","14:18:55","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","449 ","Hotel/motel, commercial                           ","660     ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0053913","0","08/16/2018","14:39:58","744 ","Detector activation, no fire - unintentional      ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","429 ","Multifamily dwelling                              ","1000    ","  ","HARVARD                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0053914","0","08/16/2018","14:41:08","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","400 ","Residential, Other                                ","1120-113","  ","BOYLSTON                 ","  ","ST  ",": #13-1591                              ","  ","                         ","  ","    "
"18-0053916","0","08/16/2018","14:52:55","553 ","Public service                                    ","0.0000","0.0000","08   ","               ","","02122     ","931 ","Open land or field                                ","        ","  ","GALLIVAN BLVD            ","  ","    ",": @PARK-POPE JOHN PAUL II PARK I        ","  ","                         ","  ","    "
"18-0053917","0","08/16/2018","14:53:57","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","38      ","  ","BROOKSIDE                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0053918","0","08/16/2018","14:56:33","714 ","Central station, malicious false alarm            ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","400 ","Residential, Other                                ","1666    ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0053919","0","08/16/2018","15:03:59","621 ","Wrong location                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","400 ","Residential, Other                                ","38      ","  ","REVERE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0053920","0","08/16/2018","15:10:31","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","419 ","1 or 2 family dwelling                            ","64      ","  ","RICHVIEW                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0053923","0","08/16/2018","15:24:40","554 ","Assist invalid                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","429 ","Multifamily dwelling                              ","110     ","  ","PETERBOROUGH             ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0053924","0","08/16/2018","15:29:10","550 ","Public service assistance, Other                  ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","960 ","Street, Other                                     ","1       ","  ","ROSLYN                   ","  ","PL  ","                                        ","  ","                         ","  ","    "
"18-0053925","0","08/16/2018","15:36:51","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","529 ","Textile, wearing apparel sales                    ","69      ","  ","NEWBURY                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0053926","0","08/16/2018","15:41:23","553 ","Public service                                    ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","15      ","  ","LINDEN                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0053928","0","08/16/2018","15:42:13","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","449 ","Hotel/motel, commercial                           ","161     ","  ","DEVONSHIRE               ","  ","ST  ",": #13-1274                              ","  ","                         ","  ","    "
"18-0053929","0","08/16/2018","15:45:38","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","963 ","Street or road in commercial area                 ","141     ","  ","MASSACHUSETTS            ","  ","AVE ",": @TEDESCHI FOOD SHOPS - 141 MASSACHUSET","  ","                         ","  ","    "
"18-0053930","0","08/16/2018","15:47:56","551 ","Assist police or other governmental agency        ","0.0000","0.0000","03   ","               ","","02109     ","941 ","Open ocean, sea or tidal waters                   ","        ","  ","BOSTON HARBOR            ","  ","    ","                                        ","  ","                         ","  ","    "
"18-0053931","0","08/16/2018","15:52:05","700 ","False alarm or false call, Other                  ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02122     ","000 ","Property Use, Other                               ","500     ","  ","NEPONSET                 ","  ","AVE ",": #12-3256                              ","  ","                         ","  ","    "
"18-0053938","0","08/16/2018","16:11:04","553 ","Public service                                    ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","124 ","Playground                                        ","130     ","  ","B                        ","  ","ST  ",": @PARK-W THIRD STREET PLAYGROUND       ","  ","                         ","  ","    "
"18-0053939","0","08/16/2018","16:12:01","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","963 ","Street or road in commercial area                 ","        ","  ","MASSACHUSETTS            ","  ","AVE ","                                        ","  ","MARLBOROUGH              ","  ","ST  "
"18-0053940","0","08/16/2018","16:12:07","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","961 ","Highway or divided highway                        ","        ","  ","ALBANY                   ","  ","ST  ","                                        ","  ","MASSACHUSETTS            ","  ","AVE "
"18-0053941","0","08/16/2018","16:12:51","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","900 ","Outside or special property, Other                ","        ","  ","FRONTAGE                 ","  ","RD  ","                                        ","  ","ALBANY                   ","  ","ST  "
"18-0053943","0","08/16/2018","16:20:03","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","963 ","Street or road in commercial area                 ","400     ","  ","HUNTINGTON               ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0053944","0","08/16/2018","16:20:41","500 ","Service Call, other                               ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","3037    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0053946","0","08/16/2018","16:26:31","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","962 ","Residential street, road or residential driveway  ","38      ","  ","HOLYOKE                  ","  ","ST  ",": @PARK-SW CORRIDOR - AT 38 HOLYOKE ST, ","  ","                         ","  ","    "
"18-0053948","0","08/16/2018","16:30:05","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","    ","","        ","  ","ALLSTATE                 ","  ","RD  ","                                        ","  ","MASSACHUSETTS            ","  ","AVE "
"18-0053949","0","08/16/2018","16:33:36","553 ","Public service                                    ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","900 ","Outside or special property, Other                ","        ","  ","GERARD                   ","  ","ST  ","                                        ","  ","ISLAND                   ","  ","ST  "
"18-0053951","0","08/16/2018","16:45:38","714 ","Central station, malicious false alarm            ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","215 ","High school/junior high school/middle school      ","55      ","  ","MALCOLM X                ","  ","BLVD",": #15-2235                              ","  ","                         ","  ","    "
"18-0053953","0","08/16/2018","16:56:58","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","09   ","DO             ","Dorchester                                        ","02121     ","    ","","487     ","  ","BLUE HILL                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0053955","0","08/16/2018","17:13:36","553 ","Public service                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","960 ","Street, Other                                     ","3       ","  ","CENTER                   ","  ","PLZ ","                                        ","  ","                         ","  ","    "
"18-0053956","0","08/16/2018","17:17:44","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","    ","","11      ","  ","MELNEA CASS              ","  ","BLVD",": @BMCM-FAMILY MEDICINE CLINIC          ","  ","                         ","  ","    "
"18-0053959","0","08/16/2018","17:26:00","553 ","Public service                                    ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","110 ","Fixed-use recreation places, other                ","125     ","  ","BROOKWAY                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0053961","0","08/16/2018","17:32:25","554 ","Assist invalid                                    ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","102     ","  ","L                        ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0053964","0","08/16/2018","17:34:33","641 ","Vicinity alarm (incident in other location)       ","0.0000","0.0000","04   ","               ","","02118     ","    ","","        ","  ","                         ","  ","    ",": @EX-SB I93 NO EXIT 18                 ","  ","                         ","  ","    "
"18-0053966","0","08/16/2018","17:40:51","522 ","Water or steam leak                               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","63      ","W ","NEWTON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0053975","0","08/16/2018","18:05:57","736 ","CO detector activation due to malfunction         ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","311 ","24-hour care Nursing homes, 4 or more persons     ","301     ","S ","HUNTINGTON               ","  ","AVE ",": @LTC-MOUNT PLEASANT HOME              ","  ","                         ","  ","    "
"18-0053977","0","08/16/2018","18:22:18","553 ","Public service                                    ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","962 ","Residential street, road or residential driveway  ","        ","  ","HARVARD                  ","  ","AVE ","                                        ","  ","COMMONWEALTH             ","  ","AVE "
"18-0053978","0","08/16/2018","18:24:23","713 ","Telephone, malicious false alarm                  ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","32      ","  ","RUTLAND                  ","  ","SQ  ","                                        ","  ","                         ","  ","    "
"18-0053979","0","08/16/2018","18:27:44","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","962 ","Residential street, road or residential driveway  ","60      ","E ","SPRINGFIELD              ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0053980","0","08/16/2018","18:30:03","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","               ","","02129     ","900 ","Outside or special property, Other                ","        ","  ","DEAD END                 ","  ","    ",": EST 2 WATER ST CH BSTN                ","  ","CHARLES RIVER            ","  ","AVE "
"18-0053981","0","08/16/2018","18:30:37","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02199     ","963 ","Street or road in commercial area                 ","39      ","  ","DALTON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0053982","0","08/16/2018","18:42:12","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02119     ","429 ","Multifamily dwelling                              ","3125    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0053983","0","08/16/2018","18:45:10","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","580 ","General retail, Other                             ","401     ","  ","PARK                     ","  ","DR  ",": @STAPLES - 401 PARK DRIVE, BO         ","  ","                         ","  ","    "
"18-0053984","0","08/16/2018","18:49:42","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","289     ","  ","SHAWMUT                  ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0053985","0","08/16/2018","18:57:52","500 ","Service Call, other                               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","900 ","Outside or special property, Other                ","600     ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0053986","0","08/16/2018","19:04:22","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","69      ","  ","LENOXDALE                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0053988","0","08/16/2018","19:06:21","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","500 ","Mercantile, business, Other                       ","12      ","  ","CHANNEL                  ","  ","ST  ",": #12-7514                              ","  ","                         ","  ","    "
"18-0053990","0","08/16/2018","19:09:05","552 ","Police matter                                     ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","963 ","Street or road in commercial area                 ","393     ","  ","MASSACHUSETTS            ","  ","AVE ",": @MBTA STA-MASS AV                     ","  ","                         ","  ","    "
"18-0053994","0","08/16/2018","19:25:50","553 ","Public service                                    ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","900 ","Outside or special property, Other                ","        ","  ","ISLAND                   ","  ","ST  ","                                        ","  ","GERARD                   ","  ","ST  "
"18-0053998","0","08/16/2018","19:39:49","445 ","Arcing, shorted electrical equipment              ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","962 ","Residential street, road or residential driveway  ","13      ","  ","LINLEY                   ","  ","TER ","                                        ","  ","                         ","  ","    "
"18-0053999","0","08/16/2018","19:43:55","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02119     ","429 ","Multifamily dwelling                              ","3115    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0054000","0","08/16/2018","19:44:48","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","965 ","Vehicle parking area                              ","45      ","  ","AVENUE LOUIS PASTEUR     ","  ","    ",": #13-2352                              ","  ","                         ","  ","    "
"18-0054001","0","08/16/2018","19:50:56","131 ","Passenger vehicle fire                            ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","962 ","Residential street, road or residential driveway  ","388     ","  ","BEECH                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
