"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"18-0069402","0","10/17/2018","17:08:37","550 ","Public service assistance, Other                  ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","900 ","Outside or special property, Other                ","142     ","  ","CEDAR                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0069404","0","10/17/2018","17:25:39","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","08   ","HP             ","Hyde Park                                         ","02126     ","429 ","Multifamily dwelling                              ","20      ","  ","THORN                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0069405","0","10/17/2018","17:31:17","714 ","Central station, malicious false alarm            ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","564 ","Laundry, dry cleaning                             ","80      ","E ","COTTAGE                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0069407","0","10/17/2018","17:36:40","553 ","Public service                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02111     ","900 ","Outside or special property, Other                ","2       ","  ","AVENUE DE LAFAYETTE      ","  ","    ","                                        ","  ","                         ","  ","    "
"18-0069410","0","10/17/2018","17:42:12","440 ","Electrical  wiring/equipment problem, Other       ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","400 ","Residential, Other                                ","140     ","  ","DEVON                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0069413","0","10/17/2018","17:51:01","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","960 ","Street, Other                                     ","        ","  ","BUSWELL                  ","  ","ST  ","                                        ","  ","MOUNTFORT                ","  ","ST  "
"18-0069414","0","10/17/2018","17:52:40","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","30-38   ","  ","FRANKLIN HILL            ","  ","AVE ",": #AFA7933                              ","  ","                         ","  ","    "
"18-0069418","0","10/17/2018","18:11:31","511 ","Lock-out                                          ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","963 ","Street or road in commercial area                 ","        ","  ","CLARENDON                ","  ","ST  ","                                        ","  ","COLUMBUS                 ","  ","AVE "
"18-0069419","0","10/17/2018","18:12:28","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","80      ","  ","FLORIDA                  ","  ","ST  ",": #INS992                               ","  ","                         ","  ","    "
"18-0069420","0","10/17/2018","18:16:50","411 ","Gasoline or other flammable liquid spill          ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","900 ","Outside or special property, Other                ","236     ","  ","BEACON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0069421","0","10/17/2018","18:16:57","113 ","Cooking fire, confined to container               ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","429 ","Multifamily dwelling                              ","87-99   ","  ","LAWRENCE                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0069422","0","10/17/2018","18:45:57","134 ","Water vehicle fire                                ","7000.0000","100.0000","01   ","EB             ","East Boston                                       ","02128     ","143 ","Yacht Club                                        ","210     ","  ","MARGINAL                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0069423","0","10/17/2018","18:49:33","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","400 ","Residential, Other                                ","70-72   ","  ","JOY                      ","  ","ST  ",": #INS530                               ","  ","                         ","  ","    "
"18-0069424","0","10/17/2018","18:54:34","500 ","Service Call, other                               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","960 ","Street, Other                                     ","        ","  ","JOHN F. FITZGERALD SURFAC","  ","RD  ",": alias SURFACE/KNEE                    ","  ","KNEELAND                 ","  ","ST  "
"18-0069425","0","10/17/2018","18:55:05","160 ","Special outside fire, Other                       ","25.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","981 ","Construction site                                 ","        ","  ","SUMMER                   ","  ","ST  ","                                        ","  ","DRY DOCK                 ","  ","AVE "
"18-0069426","0","10/17/2018","19:11:01","600 ","Good intent call, Other                           ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","400 ","Residential, Other                                ","129     ","  ","ELM HILL                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0069427","0","10/17/2018","19:12:34","551 ","Assist police or other governmental agency        ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","400 ","Residential, Other                                ","264     ","  ","ROSLINDALE               ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0069428","0","10/17/2018","19:13:38","113 ","Cooking fire, confined to container               ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","400 ","Residential, Other                                ","401     ","  ","BORDER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0069429","0","10/17/2018","19:17:00","413 ","Oil or other combustible liquid spill             ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","155 ","Courthouse                                        ","1       ","  ","COURTHOUSE               ","  ","WAY ","                                        ","  ","                         ","  ","    "
"18-0069431","0","10/17/2018","19:33:34","116 ","Fuel burner/boiler malfunction, fire confined     ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","429 ","Multifamily dwelling                              ","15      ","  ","FRAWLEY                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0069432","0","10/17/2018","19:36:12","511 ","Lock-out                                          ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","900 ","Outside or special property, Other                ","133     ","  ","BROOKLINE                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0069435","0","10/17/2018","19:50:03","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","400 ","Residential, Other                                ","50      ","  ","WALNUT                   ","  ","PARK",": #INS639                               ","  ","                         ","  ","    "
"18-0069436","0","10/17/2018","20:00:39","511 ","Lock-out                                          ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","965 ","Vehicle parking area                              ","333     ","  ","MARTIN LUTHER KING JR    ","  ","BLVD","                                        ","  ","                         ","  ","    "
"18-0069440","0","10/17/2018","20:33:39","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","    ","","46-44   ","  ","WOODWARD                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0069441","0","10/17/2018","20:36:51","600 ","Good intent call, Other                           ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","419 ","1 or 2 family dwelling                            ","1858    ","  ","RIVER                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0069443","0","10/17/2018","20:57:27","551 ","Assist police or other governmental agency        ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02119     ","400 ","Residential, Other                                ","109     ","W ","WALNUT                   ","  ","PARK","                                        ","  ","                         ","  ","    "
"18-0069444","0","10/17/2018","20:59:06","600 ","Good intent call, Other                           ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","429 ","Multifamily dwelling                              ","30      ","  ","SIERRA                   ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0069445","0","10/17/2018","21:00:12","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","429 ","Multifamily dwelling                              ","906     ","  ","BEACON                   ","  ","ST  ",": #BU314                                ","  ","                         ","  ","    "
"18-0069446","0","10/17/2018","21:03:15","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","185     ","  ","L                        ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0069448","0","10/17/2018","21:13:24","522 ","Water or steam leak                               ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","2045    ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0069450","0","10/17/2018","21:18:34","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","963 ","Street or road in commercial area                 ","        ","E ","BERKELEY                 ","  ","ST  ","                                        ","  ","SHAWMUT                  ","  ","AVE "
"18-0069454","0","10/17/2018","21:45:11","113 ","Cooking fire, confined to container               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","600     ","  ","MASSACHUSETTS            ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0069456","0","10/17/2018","21:48:45","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","161 ","Restaurant or cafeteria                           ","571     ","  ","TREMONT                  ","  ","ST  ",": @STEFFYS ON CHARMART - 571 TREMONT ST,","  ","                         ","  ","    "
"18-0069457","0","10/17/2018","21:50:32","160 ","Special outside fire, Other                       ","50.0000","50.0000","01   ","EB             ","East Boston                                       ","02128     ","962 ","Residential street, road or residential driveway  ","30      ","  ","JEFFRIES                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0069458","0","10/17/2018","22:00:28","600 ","Good intent call, Other                           ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02122     ","960 ","Street, Other                                     ","777     ","  ","WILLIAM T MORRISSEY      ","  ","BLVD","                                        ","  ","                         ","  ","    "
"18-0069459","0","10/17/2018","22:17:41","554 ","Assist invalid                                    ","0.0000","0.0000","08   ","HP             ","Hyde Park                                         ","02126     ","419 ","1 or 2 family dwelling                            ","22      ","  ","MONPONSET                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0069462","0","10/17/2018","22:44:55","553 ","Public service                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02111     ","900 ","Outside or special property, Other                ","80      ","  ","MASON                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0069463","0","10/17/2018","22:58:47","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","429 ","Multifamily dwelling                              ","405     ","  ","COLUMBUS                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0069464","0","10/17/2018","23:02:42","116 ","Fuel burner/boiler malfunction, fire confined     ","100.0000","100.0000","12   ","WR             ","West Roxbury                                      ","02132     ","419 ","1 or 2 family dwelling                            ","543     ","  ","LAGRANGE                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0069466","0","10/17/2018","23:06:39","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","331 ","Hospital - medical or psychiatric                 ","17      ","  ","BLACKFAN                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0069469","0","10/17/2018","23:18:24","113 ","Cooking fire, confined to container               ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","429 ","Multifamily dwelling                              ","76      ","  ","ANNUNCIATION             ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0069470","0","10/17/2018","23:23:29","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","173 ","Bus station                                       ","32      ","  ","ALFORD                   ","  ","ST  ",": #14-4182                              ","  ","                         ","  ","    "
"18-0069471","0","10/17/2018","23:25:15","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","429 ","Multifamily dwelling                              ","70      ","  ","ANNUNCIATION             ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0069474","0","10/18/2018","00:08:19","113 ","Cooking fire, confined to container               ","100.0000","100.0000","12   ","WR             ","West Roxbury                                      ","02132     ","429 ","Multifamily dwelling                              ","25      ","  ","SPRING                   ","  ","ST  ",": #12-2951                              ","  ","                         ","  ","    "
"18-0069475","0","10/18/2018","00:35:02","554 ","Assist invalid                                    ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","400 ","Residential, Other                                ","2262    ","  ","DORCHESTER               ","  ","AVE ",": @BHA-LOWER MILLS                      ","  ","                         ","  ","    "
"18-0069476","0","10/18/2018","00:46:23","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","12   ","JP             ","Jamaica Plain                                     ","02130     ","    ","","131     ","  ","MORTON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0069478","0","10/18/2018","00:56:07","746 ","Carbon monoxide detector activation, no CO        ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","11      ","  ","ROYCE                    ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0069479","0","10/18/2018","01:20:43","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","419 ","1 or 2 family dwelling                            ","56      ","  ","MORRELL                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0069480","0","10/18/2018","01:26:17","511 ","Lock-out                                          ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","500 ","Mercantile, business, Other                       ","32      ","  ","ALFORD                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0069481","0","10/18/2018","01:58:39","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","755     ","  ","TREMONT                  ","  ","ST  ",": @BHA-FREDERICK DOUGLAS                ","  ","                         ","  ","    "
"18-0069482","0","10/18/2018","02:02:00","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","06   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","30      ","  ","RAWSON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0069483","0","10/18/2018","02:08:10","746 ","Carbon monoxide detector activation, no CO        ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","10      ","  ","BRAINERD                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0069484","0","10/18/2018","02:08:24","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02121     ","429 ","Multifamily dwelling                              ","2       ","  ","KINGBIRD                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0069485","0","10/18/2018","02:09:32","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","1295    ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0069486","0","10/18/2018","02:19:40","600 ","Good intent call, Other                           ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","900 ","Outside or special property, Other                ","        ","  ","HAYDEN                   ","  ","ST  ","                                        ","  ","LAWN                     ","  ","ST  "
"18-0069487","0","10/18/2018","02:25:16","552 ","Police matter                                     ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02118     ","963 ","Street or road in commercial area                 ","        ","  ","MASSACHUSETTS            ","  ","AVE ",": alias MASS AVE/GERARD ST              ","  ","GERARD                   ","  ","ST  "
"18-0069489","0","10/18/2018","03:09:32","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","419 ","1 or 2 family dwelling                            ","23      ","  ","SPRING                   ","  ","ST  ",": @BHA-SPRING STREET                    ","  ","                         ","  ","    "
"18-0069490","0","10/18/2018","04:08:03","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","580 ","General retail, Other                             ","761     ","  ","BOYLSTON                 ","  ","ST  ",": @ATLANTIC FISH CO - 761 BOYLSTON ST, B","  ","                         ","  ","    "
"18-0069491","0","10/18/2018","04:09:34","551 ","Assist police or other governmental agency        ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","400 ","Residential, Other                                ","74      ","  ","SANBORN                  ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0069492","0","10/18/2018","04:23:13","522 ","Water or steam leak                               ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","419 ","1 or 2 family dwelling                            ","153     ","  ","DELHI                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0069493","0","10/18/2018","04:35:32","440 ","Electrical  wiring/equipment problem, Other       ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","419 ","1 or 2 family dwelling                            ","12      ","  ","ASTORIA                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0069496","0","10/18/2018","04:56:43","522 ","Water or steam leak                               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","429 ","Multifamily dwelling                              ","131     ","  ","PARK                     ","  ","DR  ",": #CLM1047                              ","  ","                         ","  ","    "
"18-0069497","0","10/18/2018","05:10:46","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","580 ","General retail, Other                             ","777     ","  ","BOYLSTON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0069498","0","10/18/2018","06:23:51","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","429 ","Multifamily dwelling                              ","131     ","  ","PARK                     ","  ","DR  ",": #CLM1047                              ","  ","                         ","  ","    "
"18-0069499","0","10/18/2018","06:47:22","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","429 ","Multifamily dwelling                              ","865     ","  ","LAGRANGE                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0069503","0","10/18/2018","07:30:56","553 ","Public service                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","960 ","Street, Other                                     ","        ","  ","ARCH                     ","  ","ST  ",": alias ARCH ST/HAW BO BSTN: ALIAS ARCH/","  ","NEW HAWLEY               ","  ","PL  "
"18-0069505","0","10/18/2018","07:40:52","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","331 ","Hospital - medical or psychiatric                 ","330     ","  ","BROOKLINE                ","  ","AVE ",": #12-2353                              ","  ","                         ","  ","    "
"18-0069506","0","10/18/2018","07:48:27","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","449 ","Hotel/motel, commercial                           ","195     ","  ","STATE                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0069508","0","10/18/2018","07:59:00","510 ","Person in distress, Other                         ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","459 ","Residential board and care                        ","352     ","  ","MASSACHUSETTS            ","  ","AVE ",": @LTC-SUSAN BAILIS ASSISTED LIVING COMM","  ","                         ","  ","    "
"18-0069509","0","10/18/2018","08:03:01","741 ","Sprinkler activation, no fire - unintentional     ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","439 ","Boarding/rooming house, residential hotels        ","375     ","  ","MOUNT VERNON             ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0069511","0","10/18/2018","08:09:42","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","09   ","RS             ","Roslindale                                        ","02131     ","419 ","1 or 2 family dwelling                            ","15      ","  ","CONISTON                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0069513","0","10/18/2018","08:18:56","714 ","Central station, malicious false alarm            ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","206-208 ","  ","EVERETT                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0069514","0","10/18/2018","08:23:15","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","962 ","Residential street, road or residential driveway  ","151     ","  ","HOMESTEAD                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0069516","0","10/18/2018","08:32:00","621 ","Wrong location                                    ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","963 ","Street or road in commercial area                 ","        ","  ","DORCHESTER               ","  ","AVE ","                                        ","W ","FOURTH                   ","  ","ST  "
"18-0069518","0","10/18/2018","08:35:49","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","    ","","151     ","  ","HALLET                   ","  ","ST  ",": @BLDG-KEYSTONE BLDG                   ","  ","                         ","  ","    "
"18-0069521","0","10/18/2018","08:49:49","444 ","Power line down                                   ","0.0000","0.0000","09   ","RS             ","Roslindale                                        ","02131     ","900 ","Outside or special property, Other                ","40      ","  ","FAIRVIEW                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0069523","0","10/18/2018","08:56:30","714 ","Central station, malicious false alarm            ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02215     ","519 ","Food and beverage sales, grocery store            ","1024    ","  ","COMMONWEALTH             ","  ","AVE ",": alias 1024 COMM AVE BR BSTN           ","  ","                         ","  ","    "
"18-0069524","0","10/18/2018","09:05:25","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","210 ","Schools, non-adult, other                         ","1125    ","  ","CENTRE                   ","  ","ST  ",": #13-2496                              ","  ","                         ","  ","    "
"18-0069526","0","10/18/2018","09:16:13","511 ","Lock-out                                          ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","519 ","Food and beverage sales, grocery store            ","205     ","  ","NEPONSET VALLEY          ","  ","PKWY","                                        ","  ","                         ","  ","    "
"18-0069527","0","10/18/2018","09:18:57","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","174 ","Rapid transit station                             ","121     ","  ","TREMONT                  ","  ","ST  ",": @MBTA STA-PARK ST                     ","  ","                         ","  ","    "
"18-0069529","0","10/18/2018","09:28:30","714 ","Central station, malicious false alarm            ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","100 ","Assembly, Other                                   ","1610    ","  ","BLUE HILL                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0069530","0","10/18/2018","09:37:56","113 ","Cooking fire, confined to container               ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","26      ","  ","ALLSTON                  ","  ","ST  ",": #WYN4491                              ","  ","                         ","  ","    "
"18-0069532","0","10/18/2018","09:47:09","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","241 ","Adult education center, college classroom         ","241     ","  ","SAINT BOTOLPH            ","  ","ST  ",": #PAT5728                              ","  ","                         ","  ","    "
"18-0069533","0","10/18/2018","09:50:11","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","465     ","  ","COLUMBIA                 ","  ","RD  ",": @PINE STREET INN - 465 COLUMBIA RD, DO","  ","                         ","  ","    "
"18-0069534","0","10/18/2018","09:55:57","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","900 ","Outside or special property, Other                ","19      ","  ","STANIFORD                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0069536","0","10/18/2018","10:02:25","900A","FIU activity  (not covered by other inc types)    ","0.0000","0.0000","04   ","               ","","02118     ","962 ","Residential street, road or residential driveway  ","78      ","  ","EAST CONCORD             ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0069537","0","10/18/2018","10:08:12","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","761     ","  ","HARRISON                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0069538","0","10/18/2018","10:15:11","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","429 ","Multifamily dwelling                              ","11      ","  ","DURHAM                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0069539","0","10/18/2018","10:17:53","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","419 ","1 or 2 family dwelling                            ","7       ","  ","ATWOOD                   ","  ","SQ  ","                                        ","  ","                         ","  ","    "
"18-0069541","0","10/18/2018","10:21:00","900A","FIU activity  (not covered by other inc types)    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","963 ","Street or road in commercial area                 ","769     ","  ","HARRISON                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0069543","0","10/18/2018","10:39:14","900T","BFD Drill                                         ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","900 ","Outside or special property, Other                ","1870    ","  ","COLUMBUS                 ","  ","AVE ",": @BFD ENG 42                           ","  ","                         ","  ","    "
"18-0069544","0","10/18/2018","10:45:34","553 ","Public service                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","429 ","Multifamily dwelling                              ","34      ","  ","ANNUNCIATION             ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0069545","0","10/18/2018","10:48:40","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","100 ","Assembly, Other                                   ","222     ","  ","BERKELEY                 ","  ","ST  ",": #16-1539                              ","  ","                         ","  ","    "
"18-0069546","0","10/18/2018","11:01:33","113 ","Cooking fire, confined to container               ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02118     ","429 ","Multifamily dwelling                              ","1762-178","  ","WASHINGTON               ","  ","ST  ",": #13-1662                              ","  ","                         ","  ","    "
"18-0069547","0","10/18/2018","11:04:03","900T","BFD Drill                                         ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","962 ","Residential street, road or residential driveway  ","80      ","W ","DEDHAM                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0069548","0","10/18/2018","11:04:21","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","429 ","Multifamily dwelling                              ","88      ","  ","MARLBOROUGH              ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0069551","0","10/18/2018","11:15:47","113 ","Cooking fire, confined to container               ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","429 ","Multifamily dwelling                              ","68-72   ","  ","SIERRA                   ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0069553","0","10/18/2018","11:26:17","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","331 ","Hospital - medical or psychiatric                 ","1400    ","  ","VFW                      ","  ","PKWY",": #12-2881                              ","  ","                         ","  ","    "
"18-0069554","0","10/18/2018","11:45:29","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","    ","","415     ","  ","SUMMER                   ","  ","ST  ",": @BCEC CONVENTION CENTER - 415 SUMMER S","  ","                         ","  ","    "
"18-0069555","0","10/18/2018","11:48:14","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","419 ","1 or 2 family dwelling                            ","45      ","  ","MONTEBELLO               ","  ","RD  ","                                        ","  ","                         ","  ","    "
