"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"18-0062104","0","09/18/2018","12:00:55","714 ","Central station, malicious false alarm            ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","460 ","Dormitory-type residence, other                   ","110     ","  ","LIVERMORE                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062105","0","09/18/2018","12:07:23","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","599 ","Business office                                   ","1       ","  ","CONSTITUTION             ","  ","PLZ ",": #13-4121                              ","  ","                         ","  ","    "
"18-0062106","0","09/18/2018","12:11:15","522 ","Water or steam leak                               ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","500 ","Mercantile, business, Other                       ","330     ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062107","0","09/18/2018","12:12:00","714 ","Central station, malicious false alarm            ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","400 ","Residential, Other                                ","35      ","  ","CREIGHTON                ","  ","ST  ",": #CLM532                               ","  ","                         ","  ","    "
"18-0062109","0","09/18/2018","12:31:54","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02203     ","    ","","1       ","  ","CITY HALL                ","  ","PLZ ",": @BLDG-CITY HALL                       ","  ","                         ","  ","    "
"18-0062111","0","09/18/2018","12:41:01","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","31      ","  ","SEMONT                   ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0062112","0","09/18/2018","12:43:44","113 ","Cooking fire, confined to container               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","161 ","Restaurant or cafeteria                           ","150     ","  ","BOYLSTON                 ","  ","ST  ",": #WYN4562                              ","  ","                         ","  ","    "
"18-0062113","0","09/18/2018","12:44:29","600 ","Good intent call, Other                           ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","419 ","1 or 2 family dwelling                            ","188     ","  ","KITTREDGE                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062114","0","09/18/2018","12:46:42","462 ","Aircraft standby                                  ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","972 ","Aircraft runway                                   ","204     ","  ","PRESCOTT                 ","  ","ST  ",": @LOG-NORTH GATE                       ","  ","                         ","  ","    "
"18-0062116","0","09/18/2018","12:58:40","511 ","Lock-out                                          ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","960 ","Street, Other                                     ","52      ","  ","MONSIGNOR PATRICK J. LYDO","  ","WAY ","                                        ","  ","                         ","  ","    "
"18-0062118","0","09/18/2018","13:07:28","600 ","Good intent call, Other                           ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","1118    ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0062119","0","09/18/2018","13:10:23","553 ","Public service                                    ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","963 ","Street or road in commercial area                 ","1629    ","  ","BLUE HILL                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0062120","0","09/18/2018","13:17:15","522 ","Water or steam leak                               ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","519 ","Food and beverage sales, grocery store            ","33      ","  ","UNION                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062121","0","09/18/2018","13:20:29","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02122     ","210 ","Schools, non-adult, other                         ","1       ","  ","WORRELL                  ","  ","ST  ",": #12-3242                              ","  ","                         ","  ","    "
"18-0062124","0","09/18/2018","13:31:11","553 ","Public service                                    ","0.0000","0.0000","03   ","               ","","00000     ","900 ","Outside or special property, Other                ","  50    ","  ","BATTERY                  ","  ","ST  ",": @BOSTON HARBOR - INNER (MYSTIC-TOBIN B","  ","                         ","  ","    "
"18-0062126","0","09/18/2018","13:37:41","411 ","Gasoline or other flammable liquid spill          ","0.0000","0.0000","04   ","               ","","02116     ","961 ","Highway or divided highway                        ","        ","  ","I90                      ","W ","    ",": #MTA126                               ","  ","                         ","  ","    "
"18-0062128","0","09/18/2018","13:42:46","111 ","Building fire                                     ","1000.0000","3000.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","138     ","W ","CONCORD                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062129","0","09/18/2018","13:43:50","445 ","Arcing, shorted electrical equipment              ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","161 ","Restaurant or cafeteria                           ","320     ","  ","SPRING                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062130","0","09/18/2018","13:45:59","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","400 ","Residential, Other                                ","98      ","W ","CEDAR                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062131","0","09/18/2018","13:54:46","444 ","Power line down                                   ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","960 ","Street, Other                                     ","        ","  ","BURGOYNE                 ","  ","ST  ","                                        ","  ","HELENA                   ","  ","RD  "
"18-0062133","0","09/18/2018","14:06:28","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","500 ","Mercantile, business, Other                       ","91-95   ","  ","SUMMER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062136","0","09/18/2018","14:17:18","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02111     ","599 ","Business office                                   ","1       ","  ","WAVERLY                  ","  ","PL  ",": @1 FINANCIAL CTR - 1 WAVERLY PL, BO   ","  ","                         ","  ","    "
"18-0062137","0","09/18/2018","14:18:45","111 ","Building fire                                     ","1000.0000","2000.0000","06   ","SB             ","South Boston                                      ","02127     ","599 ","Business office                                   ","345     ","  ","OLD COLONY               ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0062139","0","09/18/2018","14:24:58","554 ","Assist invalid                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","900 ","Outside or special property, Other                ","660     ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062142","0","09/18/2018","14:31:47","621 ","Wrong location                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02111     ","170 ","Passenger terminal, Other                         ","650     ","  ","ATLANTIC                 ","  ","AVE ",": @RR-SOUTH STATION                     ","  ","                         ","  ","    "
"18-0062148","0","09/18/2018","15:06:34","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","500 ","Mercantile, business, Other                       ","447     ","W ","BROADWAY                 ","  ","    ","                                        ","  ","                         ","  ","    "
"18-0062149","0","09/18/2018","15:10:35","522 ","Water or steam leak                               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","449 ","Hotel/motel, commercial                           ","1330    ","  ","BOYLSTON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062150","0","09/18/2018","15:17:50","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","429 ","Multifamily dwelling                              ","9       ","  ","BATTERY                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062151","0","09/18/2018","15:22:29","600 ","Good intent call, Other                           ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","1       ","  ","PRESIDENT                ","  ","TER ","                                        ","  ","                         ","  ","    "
"18-0062155","0","09/18/2018","15:27:45","552 ","Police matter                                     ","0.0000","0.0000","06   ","DO             ","Dorchester                                        ","02125     ","500 ","Mercantile, business, Other                       ","8       ","  ","ALLSTATE                 ","  ","RD  ",": @PANERA BREAD - 8 ALLSTATE RD, DORCHES","  ","                         ","  ","    "
"18-0062157","0","09/18/2018","15:29:17","600 ","Good intent call, Other                           ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","960 ","Street, Other                                     ","        ","  ","PATTERSON                ","  ","WAY ","                                        ","  ","OLD COLONY               ","  ","AVE "
"18-0062158","0","09/18/2018","15:37:33","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","331 ","Hospital - medical or psychiatric                 ","1400    ","  ","VFW                      ","  ","PKWY",": #12-2881                              ","  ","                         ","  ","    "
"18-0062159","0","09/18/2018","15:45:36","554 ","Assist invalid                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","400 ","Residential, Other                                ","1387    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062160","0","09/18/2018","15:52:58","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","519 ","Food and beverage sales, grocery store            ","30      ","  ","UNION                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062165","0","09/18/2018","16:30:42","113 ","Cooking fire, confined to container               ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","429 ","Multifamily dwelling                              ","68      ","  ","LEONARD                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062170","0","09/18/2018","16:45:27","553 ","Public service                                    ","0.0000","0.0000","12   ","JP             ","Jamaica Plain                                     ","02130     ","960 ","Street, Other                                     ","221     ","  ","WACHUSETT                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062172","0","09/18/2018","17:00:41","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","579 ","Motor vehicle or boat sales, services, repair     ","440     ","  ","RUTHERFORD               ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0062173","0","09/18/2018","17:03:09","400 ","Hazardous condition, Other                        ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","439 ","Boarding/rooming house, residential hotels        ","533     ","  ","NEWBURY                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062175","0","09/18/2018","17:08:31","113 ","Cooking fire, confined to container               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","429 ","Multifamily dwelling                              ","400     ","  ","BEACON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062176","0","09/18/2018","17:11:10","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","429 ","Multifamily dwelling                              ","280     ","  ","SEAVER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062177","0","09/18/2018","17:13:00","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","06   ","RX             ","Roxbury                                           ","02118     ","    ","","112     ","  ","SOUTHAMPTON              ","  ","ST  ",": @SHELTER-SOUTHAMPTON ST, RX           ","  ","                         ","  ","    "
"18-0062179","0","09/18/2018","17:20:02","113 ","Cooking fire, confined to container               ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","429 ","Multifamily dwelling                              ","589     ","  ","BEACON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062180","0","09/18/2018","17:21:04","650 ","Steam, Other gas mistaken for smoke, Other        ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","962 ","Residential street, road or residential driveway  ","112     ","  ","PLEASANT                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062181","0","09/18/2018","17:26:10","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02113     ","931 ","Open land or field                                ","10      ","  ","STILLMAN                 ","  ","ST  ",": @PARK-CUTILLO PARK                    ","  ","                         ","  ","    "
"18-0062182","0","09/18/2018","17:26:39","714 ","Central station, malicious false alarm            ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","000 ","Property Use, Other                               ","131     ","N ","BEACON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062185","0","09/18/2018","17:35:48","553 ","Public service                                    ","0.0000","0.0000","06   ","RX             ","Roxbury                                           ","02118     ","963 ","Street or road in commercial area                 ","90      ","  ","SOUTHAMPTON              ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062187","0","09/18/2018","17:39:46","714 ","Central station, malicious false alarm            ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","500 ","Mercantile, business, Other                       ","140-142 ","  ","AMERICAN LEGION          ","  ","HWY ","                                        ","  ","                         ","  ","    "
"18-0062188","0","09/18/2018","17:41:29","714 ","Central station, malicious false alarm            ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02121     ","322 ","Alcohol or substance abuse recovery center        ","438     ","  ","WARREN                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062189","0","09/18/2018","17:41:45","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","500 ","Mercantile, business, Other                       ","74-6    ","  ","SUMMER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062191","0","09/18/2018","17:45:26","510 ","Person in distress, Other                         ","0.0000","0.0000","01   ","               ","","02128     ","937 ","Beach                                             ","000     ","  ","BARNES                   ","  ","AVE ",": @BEACH-CONSTITUTION BEACH             ","  ","                         ","  ","    "
"18-0062193","0","09/18/2018","17:52:00","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","429 ","Multifamily dwelling                              ","144     ","  ","SEAVER                   ","  ","ST  ",": #AFA8161                              ","  ","                         ","  ","    "
"18-0062194","0","09/18/2018","18:05:13","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","419 ","1 or 2 family dwelling                            ","49      ","  ","ELM                      ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062195","0","09/18/2018","18:06:53","736 ","CO detector activation due to malfunction         ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","35      ","  ","MOUNT HOOD               ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0062197","0","09/18/2018","18:20:54","113 ","Cooking fire, confined to container               ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","429 ","Multifamily dwelling                              ","500     ","  ","BORDER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062198","0","09/18/2018","18:21:58","553 ","Public service                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","429 ","Multifamily dwelling                              ","60-6    ","  ","MCGREEVEY                ","  ","WAY ","                                        ","  ","                         ","  ","    "
"18-0062204","0","09/18/2018","18:36:20","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","900 ","Outside or special property, Other                ","16      ","  ","LYNDE                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062205","0","09/18/2018","18:36:45","553 ","Public service                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","960 ","Street, Other                                     ","        ","  ","COURT                    ","  ","ST  ","                                        ","  ","COURT                    ","  ","SQ  "
"18-0062209","0","09/18/2018","18:48:21","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","    ","","        ","  ","ANTHONY RIP VALENTI      ","  ","WAY ",": alias VALENTI/HAVERHILL               ","  ","HAVERHILL                ","  ","ST  "
"18-0062210","0","09/18/2018","18:48:43","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","449 ","Hotel/motel, commercial                           ","225     ","  ","WILLIAM F MCCLELLAN      ","  ","HWY ",": @HOTEL-COURTYARD BOSTON LOGAN AIRPORT ","  ","                         ","  ","    "
"18-0062211","0","09/18/2018","18:50:08","740 ","Unintentional transmission of alarm, Other        ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","429 ","Multifamily dwelling                              ","18      ","  ","ROXANA                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062212","0","09/18/2018","18:52:27","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","449 ","Hotel/motel, commercial                           ","110     ","  ","HUNTINGTON               ","  ","AVE ",": #13-1565                              ","  ","                         ","  ","    "
"18-0062213","0","09/18/2018","18:54:46","113 ","Cooking fire, confined to container               ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","400 ","Residential, Other                                ","170-172 ","  ","MAVERICK                 ","  ","ST  ",": #WYN3434                              ","  ","                         ","  ","    "
"18-0062215","0","09/18/2018","19:03:38","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","429 ","Multifamily dwelling                              ","1       ","  ","WARREN                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062216","0","09/18/2018","19:05:21","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","960 ","Street, Other                                     ","        ","  ","SAINT STEPHEN            ","  ","ST  ",": alias ST STE/MASSACHUSETTS AVE        ","  ","MASSACHUSETTS            ","  ","AVE "
"18-0062217","0","09/18/2018","19:23:17","400 ","Hazardous condition, Other                        ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","900 ","Outside or special property, Other                ","101     ","  ","COTTAGE                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062218","0","09/18/2018","19:25:49","400 ","Hazardous condition, Other                        ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","398     ","W ","BROADWAY BSTN            ","  ","    ","                                        ","  ","                         ","  ","    "
"18-0062219","0","09/18/2018","19:26:33","740 ","Unintentional transmission of alarm, Other        ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","311 ","24-hour care Nursing homes, 4 or more persons     ","63      ","  ","PARKER HILL              ","  ","AVE ",": @LTC-LANDMARK AT LONGWOOD             ","  ","                         ","  ","    "
"18-0062220","0","09/18/2018","19:27:43","445 ","Arcing, shorted electrical equipment              ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","962 ","Residential street, road or residential driveway  ","        ","  ","BENNINGTON               ","  ","ST  ","                                        ","  ","WESTBROOK                ","  ","ST  "
"18-0062222","0","09/18/2018","19:37:14","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","400 ","Residential, Other                                ","28      ","  ","DECKARD                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062223","0","09/18/2018","19:39:14","736 ","CO detector activation due to malfunction         ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","400 ","Residential, Other                                ","21      ","  ","WAIT                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062224","0","09/18/2018","19:50:24","400 ","Hazardous condition, Other                        ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","47      ","  ","OLD HARBOR ST BSTN       ","  ","    ","                                        ","  ","                         ","  ","    "
"18-0062225","0","09/18/2018","19:51:29","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","08   ","HP             ","Hyde Park                                         ","02126     ","429 ","Multifamily dwelling                              ","828     ","  ","RIVER                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062226","0","09/18/2018","19:56:21","553 ","Public service                                    ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","429 ","Multifamily dwelling                              ","337     ","W ","FOURTH                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062227","0","09/18/2018","20:02:56","600 ","Good intent call, Other                           ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","960 ","Street, Other                                     ","        ","  ","SARATOGA                 ","  ","ST  ","                                        ","  ","BENNINGTON               ","  ","ST  "
"18-0062229","0","09/18/2018","20:12:07","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","03   ","BO             ","Boston                                            ","02113     ","429 ","Multifamily dwelling                              ","10      ","  ","UNITY                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062232","0","09/18/2018","20:29:46","700 ","False alarm or false call, Other                  ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","400 ","Residential, Other                                ","87      ","  ","M                        ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062233","0","09/18/2018","20:37:37","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","429 ","Multifamily dwelling                              ","45      ","  ","PINCKNEY                 ","  ","ST  ",": #CLM358                               ","  ","                         ","  ","    "
"18-0062234","0","09/18/2018","20:38:38","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","429 ","Multifamily dwelling                              ","98      ","  ","DEERING                  ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0062236","0","09/18/2018","20:43:13","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","962 ","Residential street, road or residential driveway  ","41      ","  ","UNION PARK               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062237","0","09/18/2018","20:46:24","714 ","Central station, malicious false alarm            ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02122     ","449 ","Hotel/motel, commercial                           ","820     ","  ","WILLIAM T MORRISSEY      ","  ","BLVD","                                        ","  ","                         ","  ","    "
"18-0062238","0","09/18/2018","20:46:57","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","131 ","Church, mosque, synagogue, temple, chapel         ","1725    ","  ","DORCHESTER               ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0062239","0","09/18/2018","20:47:41","740 ","Unintentional transmission of alarm, Other        ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","400 ","Residential, Other                                ","127     ","  ","CEDAR                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062240","0","09/18/2018","20:47:48","444 ","Power line down                                   ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","962 ","Residential street, road or residential driveway  ","11      ","  ","EVERDEAN                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062242","0","09/18/2018","20:52:17","411 ","Gasoline or other flammable liquid spill          ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","962 ","Residential street, road or residential driveway  ","31      ","  ","BEACHVIEW                ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0062243","0","09/18/2018","20:53:46","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02122     ","579 ","Motor vehicle or boat sales, services, repair     ","950     ","  ","WILLIAM T MORRISSEY      ","  ","BLVD","                                        ","  ","                         ","  ","    "
"18-0062244","0","09/18/2018","21:01:03","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","    ","","3       ","  ","BRIARCLIFF               ","  ","TER ","                                        ","  ","                         ","  ","    "
"18-0062245","0","09/18/2018","21:09:48","113 ","Cooking fire, confined to container               ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","269     ","E ","COTTAGE                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062247","0","09/18/2018","21:11:39","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","460 ","Dormitory-type residence, other                   ","110     ","  ","PETERBOROUGH             ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062248","0","09/18/2018","21:15:03","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","64      ","  ","BARRY                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062249","0","09/18/2018","21:32:15","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","400 ","Residential, Other                                ","4       ","  ","SHELBY                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062250","0","09/18/2018","21:34:11","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","400 ","Residential, Other                                ","144-148 ","  ","SEAVER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062252","0","09/18/2018","22:23:23","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","331 ","Hospital - medical or psychiatric                 ","150     ","S ","HUNTINGTON               ","  ","AVE ",": #14-2382                              ","  ","                         ","  ","    "
"18-0062254","0","09/18/2018","22:25:35","113 ","Cooking fire, confined to container               ","0.0000","0.0000","06   ","DO             ","Dorchester                                        ","02125     ","400 ","Residential, Other                                ","10      ","  ","HARBOR POINT             ","  ","BLVD",": #13-1916                              ","  ","                         ","  ","    "
"18-0062255","0","09/18/2018","22:44:40","553 ","Public service                                    ","0.0000","0.0000","06   ","RX             ","Roxbury                                           ","02118     ","323 ","Asylum, mental institution                        ","112     ","  ","SOUTHAMPTON              ","  ","ST  ",": @SHELTER-SOUTHAMPTON ST, RX           ","  ","                         ","  ","    "
"18-0062256","0","09/18/2018","22:57:19","600 ","Good intent call, Other                           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","900 ","Outside or special property, Other                ","        ","  ","COLUMBUS                 ","  ","AVE ","                                        ","  ","DARTMOUTH                ","  ","ST  "
"18-0062260","0","09/18/2018","23:11:22","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","    ","","13      ","  ","KING                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062261","0","09/19/2018","00:06:43","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","400 ","Residential, Other                                ","179     ","  ","SAINT BOTOLPH            ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0062263","0","09/19/2018","00:13:25","746 ","Carbon monoxide detector activation, no CO        ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","419 ","1 or 2 family dwelling                            ","264     ","  ","COREY                    ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0062265","0","09/19/2018","00:35:31","154 ","Dumpster or other outside trash receptacle fire   ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","965 ","Vehicle parking area                              ","15      ","  ","DENBY                    ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0062267","0","09/19/2018","00:54:42","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","449 ","Hotel/motel, commercial                           ","200     ","  ","STUART                   ","  ","ST  ",": #12-1514                              ","  ","                         ","  ","    "
"18-0062268","0","09/19/2018","01:00:22","600 ","Good intent call, Other                           ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","962 ","Residential street, road or residential driveway  ","342     ","W ","BROADWAY                 ","  ","    ","                                        ","  ","                         ","  ","    "
