"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"18-0046835","0","07/19/2018","16:17:42","600 ","Good intent call, Other                           ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02121     ","900 ","Outside or special property, Other                ","692     ","  ","BLUE HILL                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0046836","0","07/19/2018","16:21:38","411 ","Gasoline or other flammable liquid spill          ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","882 ","Parking garage, general vehicle                   ","1601    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0046838","0","07/19/2018","16:23:08","440 ","Electrical  wiring/equipment problem, Other       ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","429 ","Multifamily dwelling                              ","8       ","  ","WHITTIER                 ","  ","PL  ","                                        ","  ","                         ","  ","    "
"18-0046839","0","07/19/2018","16:23:18","714 ","Central station, malicious false alarm            ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02467     ","429 ","Multifamily dwelling                              ","1927    ","  ","BEACON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0046841","0","07/19/2018","16:40:14","553 ","Public service                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","960 ","Street, Other                                     ","288     ","  ","ROXBURY                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0046842","0","07/19/2018","16:45:20","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","429 ","Multifamily dwelling                              ","110     ","  ","LIVERMORE                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0046846","0","07/19/2018","16:46:15","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","419 ","1 or 2 family dwelling                            ","73      ","  ","COHASSET                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0046847","0","07/19/2018","16:50:32","412 ","Gas leak (natural gas or LPG)                     ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","41      ","  ","SAVIN                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0046850","0","07/19/2018","17:07:29","553 ","Public service                                    ","0.0000","0.0000","06   ","DO             ","Dorchester                                        ","02125     ","965 ","Vehicle parking area                              ","11A     ","  ","ALLSTATE                 ","  ","RD  ",": @APPLEBEES - 11 ALLSTATE RD, DORCHESTE","  ","                         ","  ","    "
"18-0046853","0","07/19/2018","17:13:00","553 ","Public service                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","962 ","Residential street, road or residential driveway  ","        ","  ","BROOKLINE                ","  ","AVE ","                                        ","  ","RIVERWAY                 ","  ","    "
"18-0046854","0","07/19/2018","17:19:38","553 ","Public service                                    ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","130     ","  ","AUCKLAND                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0046855","0","07/19/2018","17:24:59","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","400 ","Residential, Other                                ","327     ","  ","CENTRE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0046857","0","07/19/2018","17:32:34","600 ","Good intent call, Other                           ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","449 ","Hotel/motel, commercial                           ","1       ","  ","HOTEL                    ","  ","DR  ",": #6448                                 ","  ","                         ","  ","    "
"18-0046858","0","07/19/2018","17:35:42","142 ","Brush or brush-and-grass mixture fire             ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02210     ","900 ","Outside or special property, Other                ","21      ","  ","SLEEPER                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0046860","0","07/19/2018","17:37:35","500 ","Service Call, other                               ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","962 ","Residential street, road or residential driveway  ","200     ","  ","D                        ","  ","ST  ",": @SCH-CONDON ELEMENTARY SCHOOL - 200 D ","  ","                         ","  ","    "
"18-0046861","0","07/19/2018","17:40:23","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","    ","","148     ","  ","BROOKLINE                ","  ","AVE ",": @CHIPOTLE MEXICAN GRILL - 148 BROOKLIN","  ","                         ","  ","    "
"18-0046862","0","07/19/2018","17:41:52","553 ","Public service                                    ","0.0000","0.0000","06   ","RX             ","Roxbury                                           ","02118     ","963 ","Street or road in commercial area                 ","        ","  ","BRADSTON                 ","  ","ST  ","                                        ","  ","SOUTHAMPTON              ","  ","ST  "
"18-0046863","0","07/19/2018","17:43:43","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","    ","","        ","  ","HAVERHILL                ","  ","ST  ",": alias HAVERHILL ST/VALENTI WAY BO BSTN","  ","ANTHONY RIP VALENTI      ","  ","WAY "
"18-0046865","0","07/19/2018","17:49:18","600 ","Good intent call, Other                           ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","549 ","Specialty shop                                    ","738     ","  ","CENTRE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0046866","0","07/19/2018","17:49:58","652 ","Steam, vapor, fog or dust thought to be smoke     ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","549 ","Specialty shop                                    ","706     ","  ","CENTRE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0046867","0","07/19/2018","17:51:17","400 ","Hazardous condition, Other                        ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","962 ","Residential street, road or residential driveway  ","16      ","  ","SEAVERNS                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0046868","0","07/19/2018","17:53:21","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","419 ","1 or 2 family dwelling                            ","105     ","  ","BROOKSIDE                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0046869","0","07/19/2018","17:56:17","652 ","Steam, vapor, fog or dust thought to be smoke     ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","962 ","Residential street, road or residential driveway  ","195     ","  ","ATHERTON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0046871","0","07/19/2018","17:58:57","411 ","Gasoline or other flammable liquid spill          ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","962 ","Residential street, road or residential driveway  ","12      ","  ","LAMARTINE                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0046872","0","07/19/2018","18:03:25","600 ","Good intent call, Other                           ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","960 ","Street, Other                                     ","1318    ","  ","RIVER                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0046873","0","07/19/2018","18:12:41","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","42      ","  ","HARRISON ARCHWAYS        ","  ","    ",": #13-1643                              ","  ","                         ","  ","    "
"18-0046874","0","07/19/2018","18:13:20","600 ","Good intent call, Other                           ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","900 ","Outside or special property, Other                ","218     ","  ","MARKET                   ","  ","ST  ",": @BRIGHTON HOUSE OF PIZZA - 218 MARKET ","  ","                         ","  ","    "
"18-0046875","0","07/19/2018","18:16:29","714 ","Central station, malicious false alarm            ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","170     ","  ","MORTON                   ","  ","ST  ",": #15-2557                              ","  ","                         ","  ","    "
"18-0046878","0","07/19/2018","18:30:59","553 ","Public service                                    ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","419 ","1 or 2 family dwelling                            ","234     ","  ","SARATOGA                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0046880","0","07/19/2018","18:49:06","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","40      ","  ","WALLINGFORD              ","  ","RD  ",": #13-5331                              ","  ","                         ","  ","    "
"18-0046884","0","07/19/2018","19:00:04","424 ","Carbon monoxide incident                          ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","159     ","  ","KELTON                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0046887","0","07/19/2018","19:01:36","551 ","Assist police or other governmental agency        ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","960 ","Street, Other                                     ","253     ","  ","HIGHLAND                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0046888","0","07/19/2018","19:03:10","500 ","Service Call, other                               ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","900 ","Outside or special property, Other                ","        ","  ","MICHAEL                  ","  ","RD  ","                                        ","  ","RUSHMORE                 ","  ","ST  "
"18-0046890","0","07/19/2018","19:06:27","552 ","Police matter                                     ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","888 ","Fire station                                      ","1       ","  ","ASHLEY                   ","  ","ST  ",": @BFD ENG 56                           ","  ","                         ","  ","    "
"18-0046891","0","07/19/2018","19:06:30","113 ","Cooking fire, confined to container               ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","100 ","Assembly, Other                                   ","9       ","  ","FULDA                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0046892","0","07/19/2018","19:08:04","600 ","Good intent call, Other                           ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","963 ","Street or road in commercial area                 ","        ","  ","D                        ","  ","ST  ",": alias D ST/W 2ND ST SB BSTN           ","W ","SECOND                   ","  ","ST  "
"18-0046895","0","07/19/2018","19:12:26","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02111     ","    ","","        ","  ","TREMONT                  ","  ","ST  ","                                        ","  ","TEMPLE                   ","  ","PL  "
"18-0046896","0","07/19/2018","19:20:48","553 ","Public service                                    ","0.0000","0.0000","04   ","RX             ","Roxbury                                           ","02118     ","936 ","Vacant lot                                        ","1917    ","  ","WASHINGTON               ","  ","ST  ",": @PARK-JIM RICE FIELD                  ","  ","                         ","  ","    "
"18-0046897","0","07/19/2018","19:29:59","522 ","Water or steam leak                               ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","419 ","1 or 2 family dwelling                            ","13      ","  ","BECKLER                  ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0046898","0","07/19/2018","19:32:04","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","06   ","               ","","02127     ","900 ","Outside or special property, Other                ","        ","  ","WILLIAM T MORRISSEY      ","  ","BLVD",": EST 266 WILLIAM J DAY BLVD SB BSTN    ","  ","BABE RUTH PARK           ","  ","DR  "
"18-0046899","0","07/19/2018","19:45:39","600 ","Good intent call, Other                           ","0.0000","0.0000","12   ","JP             ","Jamaica Plain                                     ","02130     ","900 ","Outside or special property, Other                ","63      ","  ","WOODLAWN                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0046901","0","07/19/2018","19:50:34","553 ","Public service                                    ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","900 ","Outside or special property, Other                ","1016    ","  ","BLUE HILL                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0046902","0","07/19/2018","19:57:30","600 ","Good intent call, Other                           ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","960 ","Street, Other                                     ","        ","  ","WESTMINSTER              ","  ","AVE ","                                        ","  ","WASHINGTON               ","  ","ST  "
"18-0046903","0","07/19/2018","20:02:21","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02113     ","429 ","Multifamily dwelling                              ","38R     ","  ","CHARTER                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0046904","0","07/19/2018","20:06:24","736 ","CO detector activation due to malfunction         ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","    ","","772     ","  ","CENTRE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0046908","0","07/19/2018","20:13:56","400 ","Hazardous condition, Other                        ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","419 ","1 or 2 family dwelling                            ","35      ","  ","NOTRE DAME               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0046909","0","07/19/2018","20:14:21","445 ","Arcing, shorted electrical equipment              ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","963 ","Street or road in commercial area                 ","33      ","  ","BRAGDON                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0046910","0","07/19/2018","20:15:38","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","962 ","Residential street, road or residential driveway  ","4       ","  ","DALE ST BSTN             ","  ","    ","                                        ","  ","                         ","  ","    "
"18-0046911","0","07/19/2018","20:28:36","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","429 ","Multifamily dwelling                              ","1552    ","  ","TREMONT                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0046915","0","07/19/2018","21:18:02","600 ","Good intent call, Other                           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","900 ","Outside or special property, Other                ","        ","  ","ATLANTIC                 ","  ","AVE ","                                        ","  ","HIGH                     ","  ","ST  "
"18-0046916","0","07/19/2018","21:31:55","410 ","Combustible/flammable gas/liquid condition, other ","0.0000","0.0000","09   ","BO             ","Boston                                            ","02215     ","962 ","Residential street, road or residential driveway  ","519     ","  ","PARK                     ","  ","DR  ","                                        ","  ","                         ","  ","    "
"18-0046918","0","07/19/2018","21:33:09","113 ","Cooking fire, confined to container               ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","400 ","Residential, Other                                ","81-87   ","  ","FAIRMOUNT                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0046922","0","07/19/2018","21:53:57","711 ","Municipal alarm system, malicious false alarm     ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","        ","  ","WASHINGTON               ","  ","ST  ",": #3376                                 ","  ","BRADLEE                  ","  ","ST  "
"18-0046924","0","07/19/2018","21:54:23","553 ","Public service                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02113     ","960 ","Street, Other                                     ","13      ","  ","SNOW HILL                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0046925","0","07/19/2018","21:54:46","736 ","CO detector activation due to malfunction         ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","419 ","1 or 2 family dwelling                            ","24      ","  ","FENNO                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0046926","0","07/19/2018","21:59:25","220 ","Overpressure rupture from air or gas, Other       ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","    ","","183-191 ","  ","CAMBRIDGE                ","  ","ST  ",": #18-136                               ","  ","                         ","  ","    "
"18-0046927","0","07/19/2018","22:05:31","736 ","CO detector activation due to malfunction         ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","419 ","1 or 2 family dwelling                            ","288     ","  ","BEECH                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0046928","0","07/19/2018","22:08:39","553 ","Public service                                    ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","429 ","Multifamily dwelling                              ","6       ","N ","MEAD                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0046929","0","07/19/2018","22:16:50","411 ","Gasoline or other flammable liquid spill          ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","962 ","Residential street, road or residential driveway  ","        ","  ","TUFTS                    ","  ","ST  ","                                        ","  ","WALFORD                  ","  ","WAY "
"18-0046932","0","07/19/2018","22:44:44","113 ","Cooking fire, confined to container               ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","400 ","Residential, Other                                ","37      ","  ","WILLIAMS                 ","  ","ST  ",": #WYN2864                              ","  ","                         ","  ","    "
"18-0046935","0","07/19/2018","22:59:29","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","449 ","Hotel/motel, commercial                           ","50      ","  ","PARK                     ","  ","PLZ ",": @HOTEL-BOSTON PARK PLAZA HOTEL - 50 PA","  ","                         ","  ","    "
"18-0046938","0","07/19/2018","23:07:49","553 ","Public service                                    ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","900 ","Outside or special property, Other                ","63      ","  ","HANO                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0046943","0","07/20/2018","00:02:13","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","429 ","Multifamily dwelling                              ","1552    ","  ","TREMONT                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0046945","0","07/20/2018","00:08:35","113 ","Cooking fire, confined to container               ","0.0000","0.0000","04   ","RX             ","Roxbury                                           ","02120     ","429 ","Multifamily dwelling                              ","10      ","  ","HAMMOND                  ","  ","ST  ",": #CLM329                               ","  ","                         ","  ","    "
"18-0046946","0","07/20/2018","00:23:41","552 ","Police matter                                     ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","400 ","Residential, Other                                ","623     ","  ","MASSACHUSETTS            ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0046947","0","07/20/2018","00:35:42","641 ","Vicinity alarm (incident in other location)       ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","429 ","Multifamily dwelling                              ","1552    ","  ","TREMONT                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0046948","0","07/20/2018","00:56:23","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","429 ","Multifamily dwelling                              ","80      ","  ","BENNETT                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0046951","0","07/20/2018","01:18:52","550 ","Public service assistance, Other                  ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02122     ","419 ","1 or 2 family dwelling                            ","8       ","  ","EVERETT                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0046952","0","07/20/2018","01:19:28","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","599 ","Business office                                   ","745     ","  ","ATLANTIC                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0046953","0","07/20/2018","02:04:40","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","331 ","Hospital - medical or psychiatric                 ","70      ","  ","FRANCIS                  ","  ","ST  ",": #12-2356                              ","  ","                         ","  ","    "
"18-0046954","0","07/20/2018","02:10:21","740 ","Unintentional transmission of alarm, Other        ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","429 ","Multifamily dwelling                              ","3       ","  ","DARLING                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0046955","0","07/20/2018","02:12:35","600 ","Good intent call, Other                           ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","962 ","Residential street, road or residential driveway  ","156     ","  ","SOUTH                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0046957","0","07/20/2018","02:42:32","442 ","Overheated motor                                  ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","200 ","Educational, Other                                ","224     ","  ","WESTERN                  ","  ","AVE ",": #HAR425                               ","  ","                         ","  ","    "
"18-0046960","0","07/20/2018","03:45:19","730 ","System malfunction, Other                         ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","331 ","Hospital - medical or psychiatric                 ","60      ","  ","FENWOOD                  ","  ","RD  ",": #13-2378                              ","  ","                         ","  ","    "
"18-0046961","0","07/20/2018","03:54:43","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","400 ","Residential, Other                                ","56      ","  ","DIMOCK                   ","  ","ST  ",": #14-2275                              ","  ","                         ","  ","    "
"18-0046963","0","07/20/2018","05:23:53","746 ","Carbon monoxide detector activation, no CO        ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","400 ","Residential, Other                                ","232     ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0046964","0","07/20/2018","05:32:15","711 ","Municipal alarm system, malicious false alarm     ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","400 ","Residential, Other                                ","        ","  ","MALTA                    ","  ","ST  ",": #366                                  ","  ","RIVER                    ","  ","ST  "
"18-0046966","0","07/20/2018","05:33:51","111 ","Building fire                                     ","100000.0000","25000.0000","08   ","MT             ","Mattapan                                          ","02126     ","429 ","Multifamily dwelling                              ","614     ","  ","RIVER                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0046967","0","07/20/2018","05:50:28","511 ","Lock-out                                          ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","331 ","Hospital - medical or psychiatric                 ","2100    ","  ","DORCHESTER               ","  ","AVE ",": @HOSP-CARNEY                          ","  ","                         ","  ","    "
"18-0046971","0","07/20/2018","06:17:00","553 ","Public service                                    ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","963 ","Street or road in commercial area                 ","        ","N ","BEACON                   ","  ","ST  ","                                        ","  ","NONANTUM                 ","  ","RD  "
"18-0046972","0","07/20/2018","06:17:16","714 ","Central station, malicious false alarm            ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","891 ","Warehouse                                         ","290     ","  ","WILLIAM F MCCLELLAN      ","  ","HWY ","                                        ","  ","                         ","  ","    "
"18-0046973","0","07/20/2018","06:31:38","111 ","Building fire                                     ","500000.0000","50000.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","320     ","  ","TALBOT                   ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0046977","0","07/20/2018","07:00:30","113 ","Cooking fire, confined to container               ","0.0000","0.0000","09   ","WR             ","West Roxbury                                      ","02132     ","    ","","1205    ","  ","CENTRE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0046979","0","07/20/2018","07:27:43","113 ","Cooking fire, confined to container               ","5.0000","5.0000","09   ","RX             ","Roxbury                                           ","02119     ","429 ","Multifamily dwelling                              ","2311    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0046982","0","07/20/2018","07:44:42","440 ","Electrical  wiring/equipment problem, Other       ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","962 ","Residential street, road or residential driveway  ","        ","  ","WYMAN                    ","  ","ST  ","                                        ","  ","CENTRE                   ","  ","ST  "
"18-0046984","0","07/20/2018","07:54:46","113 ","Cooking fire, confined to container               ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","211 ","Preschool                                         ","324     ","  ","HARVARD                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0046986","0","07/20/2018","07:59:00","511 ","Lock-out                                          ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","27      ","  ","RADFORD                  ","  ","LN  ","                                        ","  ","                         ","  ","    "
"18-0046988","0","07/20/2018","08:24:51","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","599 ","Business office                                   ","1       ","  ","NASHUA                   ","  ","ST  ",": #PAT5439                              ","  ","                         ","  ","    "
"18-0047002","0","07/20/2018","09:31:04","550 ","Public service assistance, Other                  ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","960 ","Street, Other                                     ","336     ","  ","CENTRE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0047003","0","07/20/2018","09:32:01","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02215     ","449 ","Hotel/motel, commercial                           ","342     ","  ","LONGWOOD                 ","  ","AVE ",": #16-2358                              ","  ","                         ","  ","    "
"18-0047004","0","07/20/2018","09:39:41","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","960 ","Street, Other                                     ","1       ","  ","SAVIN HILL               ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0047006","0","07/20/2018","09:43:09","652 ","Steam, vapor, fog or dust thought to be smoke     ","0.0000","0.0000","07   ","               ","","02125     ","961 ","Highway or divided highway                        ","        ","  ","I93 SB                   ","  ","    ",": @EX-SB I93 AT SAVIN HILL AVE BR       ","  ","                         ","  ","    "
"18-0047007","0","07/20/2018","09:44:26","621 ","Wrong location                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","000 ","Property Use, Other                               ","492     ","  ","MASSACHUSETTS            ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0047008","0","07/20/2018","09:46:28","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","960 ","Street, Other                                     ","492     ","  ","MASSACHUSETTS            ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0047009","0","07/20/2018","10:03:42","900T","BFD Drill                                         ","0.0000","0.0000","03   ","               ","","02109     ","941 ","Open ocean, sea or tidal waters                   ","        ","  ","INNER HARBOR             ","  ","    ","                                        ","  ","                         ","  ","    "
"18-0047012","0","07/20/2018","10:06:51","440 ","Electrical  wiring/equipment problem, Other       ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","962 ","Residential street, road or residential driveway  ","115     ","  ","LAGRANGE                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0047016","0","07/20/2018","10:21:21","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","331 ","Hospital - medical or psychiatric                 ","20      ","  ","SHATTUCK                 ","  ","ST  ",": #16-2357                              ","  ","                         ","  ","    "
"18-0047017","0","07/20/2018","10:24:55","551 ","Assist police or other governmental agency        ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","151 ","Library                                           ","700     ","  ","BOYLSTON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0047018","0","07/20/2018","10:30:42","522 ","Water or steam leak                               ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02113     ","429 ","Multifamily dwelling                              ","26      ","  ","STILLMAN                 ","  ","ST  ",": #INS587                               ","  ","                         ","  ","    "
"18-0047019","0","07/20/2018","10:38:44","552 ","Police matter                                     ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","965 ","Vehicle parking area                              ","210     ","  ","BORDER                   ","  ","ST  ",": @CVS/PHARMACY - 210 BORDER ST, EAST BO","  ","                         ","  ","    "
