"Incident Number","Exposure Number","Alarm Date","Alarm Time","Incident Type","Incident Description","Estimated Property Loss","Estimated Content Loss","District","City Section","Neighborhood","Zip","Property Use","Property Description","Street Number","Street Prefix","Street Name","Street Suffix","Street Type","Address 2","XStreet Prefix","XStreet Name","XStreet Suffix","XStreet Type"
"18-0018621","0","03/18/2018","19:36:44","113 ","Cooking fire, confined to container               ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","419 ","1 or 2 family dwelling                            ","974     ","  ","HYDE PARK                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0018623","0","03/18/2018","19:51:06","113 ","Cooking fire, confined to container               ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02215     ","429 ","Multifamily dwelling                              ","270     ","  ","BABCOCK                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0018624","0","03/18/2018","20:18:30","113 ","Cooking fire, confined to container               ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","30      ","  ","ALLSTON                  ","  ","ST  ",": #WYN2131                              ","  ","                         ","  ","    "
"18-0018625","0","03/18/2018","20:22:59","621 ","Wrong location                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02114     ","UUU ","Undetermined                                      ","135-143 ","  ","CAUSEWAY                 ","  ","ST  ",": @MBTA STA-NORTH STATION               ","  ","                         ","  ","    "
"18-0018627","0","03/18/2018","20:28:00","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","429 ","Multifamily dwelling                              ","63      ","  ","HARTFORD                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0018628","0","03/18/2018","20:30:49","611 ","Dispatched & cancelled en route                   ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","    ","","236     ","  ","GENEVA                   ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0018629","0","03/18/2018","20:36:36","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","400 ","Residential, Other                                ","86      ","  ","SOUTHERN                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0018632","0","03/18/2018","20:51:48","714 ","Central station, malicious false alarm            ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02215     ","429 ","Multifamily dwelling                              ","270     ","  ","BABCOCK                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0018635","0","03/18/2018","21:04:22","553 ","Public service                                    ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","419 ","1 or 2 family dwelling                            ","27      ","  ","COLORADO                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0018636","0","03/18/2018","21:09:18","113 ","Cooking fire, confined to container               ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02215     ","429 ","Multifamily dwelling                              ","1047    ","  ","COMMONWEALTH             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0018637","0","03/18/2018","21:29:55","550 ","Public service assistance, Other                  ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","400 ","Residential, Other                                ","150     ","  ","DORCHESTER               ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0018638","0","03/18/2018","21:46:39","600 ","Good intent call, Other                           ","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","460 ","Dormitory-type residence, other                   ","391     ","  ","HYDE PARK                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0018640","0","03/18/2018","21:54:08","733 ","Smoke detector activation due to malfunction      ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","429 ","Multifamily dwelling                              ","620     ","  ","NORFOLK                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0018641","0","03/18/2018","21:57:06","500 ","Service Call, other                               ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","000 ","Property Use, Other                               ","1940    ","  ","CENTRE                   ","  ","ST  ",": @BFD LAD 25                           ","  ","                         ","  ","    "
"18-0018642","0","03/18/2018","22:08:05","511 ","Lock-out                                          ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","960 ","Street, Other                                     ","74      ","  ","ALDIE                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0018645","0","03/18/2018","22:25:04","444 ","Power line down                                   ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","965 ","Vehicle parking area                              ","430     ","  ","WILLIAM F MCCLELLAN      ","  ","HWY ",": @STARBUCKS - 430 WILLIAM F MCCLELLAN H","  ","                         ","  ","    "
"18-0018647","0","03/18/2018","22:37:43","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","07   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","860     ","  ","HARRISON                 ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0018648","0","03/18/2018","22:42:12","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","RX             ","Roxbury                                           ","02120     ","429 ","Multifamily dwelling                              ","1050    ","  ","TREMONT                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0018656","0","03/18/2018","23:21:45","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","500 ","Mercantile, business, Other                       ","2-5     ","  ","BATTERY                  ","  ","WHRF",": #15-1236                              ","  ","                         ","  ","    "
"18-0018657","0","03/18/2018","23:23:59","652 ","Steam, vapor, fog or dust thought to be smoke     ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02111     ","882 ","Parking garage, general vehicle                   ","125     ","  ","LINCOLN                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0018659","0","03/18/2018","23:47:01","424 ","Carbon monoxide incident                          ","0.0000","0.0000","08   ","HP             ","Hyde Park                                         ","02126     ","419 ","1 or 2 family dwelling                            ","105     ","  ","TAUNTON                  ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0018662","0","03/19/2018","00:19:50","714 ","Central station, malicious false alarm            ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02115     ","439 ","Boarding/rooming house, residential hotels        ","199     ","  ","MASSACHUSETTS            ","  ","AVE ",": #PAT1717                              ","  ","                         ","  ","    "
"18-0018663","0","03/19/2018","00:28:41","553 ","Public service                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","963 ","Street or road in commercial area                 ","        ","  ","CONGRESS                 ","  ","ST  ","                                        ","  ","STATE                    ","  ","ST  "
"18-0018664","0","03/19/2018","00:45:48","553 ","Public service                                    ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","960 ","Street, Other                                     ","90      ","  ","SOUTH                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0018665","0","03/19/2018","01:09:43","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","400 ","Residential, Other                                ","4       ","  ","ASHLEY                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0018667","0","03/19/2018","01:50:11","554 ","Assist invalid                                    ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","419 ","1 or 2 family dwelling                            ","1       ","  ","FREDERIKA                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0018668","0","03/19/2018","01:55:28","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","640 ","Utility or Distribution system, Other             ","201     ","  ","RIVERMOOR                ","  ","ST  ",": #13-2884                              ","  ","                         ","  ","    "
"18-0018672","0","03/19/2018","02:31:08","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","15      ","  ","ARGYLE                   ","  ","TER ","                                        ","  ","                         ","  ","    "
"18-0018675","0","03/19/2018","03:09:27","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02113     ","429 ","Multifamily dwelling                              ","14      ","  ","COOPER                   ","  ","ST  ",": #CLM888                               ","  ","                         ","  ","    "
"18-0018677","0","03/19/2018","03:27:07","442 ","Overheated motor                                  ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","599 ","Business office                                   ","3       ","  ","POST OFFICE              ","  ","SQ  ",": #15-1275                              ","  ","                         ","  ","    "
"18-0018678","0","03/19/2018","03:57:52","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02118     ","882 ","Parking garage, general vehicle                   ","400     ","  ","FRONTAGE                 ","  ","RD  ",": #12-728                               ","  ","                         ","  ","    "
"18-0018679","0","03/19/2018","04:13:23","651 ","Smoke scare, odor of smoke                        ","0.0000","0.0000","03   ","CH             ","Charlestown                                       ","02129     ","400 ","Residential, Other                                ","110     ","  ","MEDFORD                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0018680","0","03/19/2018","04:30:59","554 ","Assist invalid                                    ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","400 ","Residential, Other                                ","18      ","  ","CHERITON                 ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0018681","0","03/19/2018","04:35:19","551 ","Assist police or other governmental agency        ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","400 ","Residential, Other                                ","79      ","  ","GLADESIDE                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0018682","0","03/19/2018","04:38:00","553 ","Public service                                    ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","599 ","Business office                                   ","3       ","  ","POST OFFICE              ","  ","SQ  ",": #15-1275                              ","  ","                         ","  ","    "
"18-0018683","0","03/19/2018","04:51:27","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","900 ","Outside or special property, Other                ","587     ","  ","BOYLSTON                 ","  ","ST  ",": @CVS/PHARMACY - 587 BOYLSTON ST, BOSTO","  ","                         ","  ","    "
"18-0018684","0","03/19/2018","04:52:46","400 ","Hazardous condition, Other                        ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","900 ","Outside or special property, Other                ","600     ","  ","CHELSEA                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0018685","0","03/19/2018","04:54:04","551 ","Assist police or other governmental agency        ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02113     ","400 ","Residential, Other                                ","410     ","  ","HANOVER                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0018686","0","03/19/2018","04:56:55","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02467     ","460 ","Dormitory-type residence, other                   ","90      ","  ","SAINT THOMAS MORE        ","  ","RD  ",": #19-5371                              ","  ","                         ","  ","    "
"18-0018687","0","03/19/2018","06:05:24","600 ","Good intent call, Other                           ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","960 ","Street, Other                                     ","        ","  ","MONTVIEW                 ","  ","ST  ","                                        ","  ","KIRK                     ","  ","ST  "
"18-0018688","0","03/19/2018","06:11:02","553 ","Public service                                    ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","311 ","24-hour care Nursing homes, 4 or more persons     ","225     ","  ","SUMNER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0018692","0","03/19/2018","06:50:51","652 ","Steam, vapor, fog or dust thought to be smoke     ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02199     ","500 ","Mercantile, business, Other                       ","800     ","  ","BOYLSTON                 ","  ","ST  ",": #17-1573                              ","  ","                         ","  ","    "
"18-0018694","0","03/19/2018","07:12:04","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","700 ","Manufacturing, processing                         ","1       ","  ","WESTINGHOUSE             ","  ","PLZ ",": #13-3834                              ","  ","                         ","  ","    "
"18-0018697","0","03/19/2018","07:13:45","731 ","Sprinkler activation due to malfunction           ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","891 ","Warehouse                                         ","104     ","  ","MEADOW                   ","  ","RD  ",": #CLM682                               ","  ","                         ","  ","    "
"18-0018700","0","03/19/2018","07:22:02","553 ","Public service                                    ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","400 ","Residential, Other                                ","26      ","  ","WAVERLY                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0018702","0","03/19/2018","07:28:09","712 ","Direct tie to FD, malicious false alarm           ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","100 ","Assembly, Other                                   ","200     ","  ","CLARENDON                ","  ","ST  ",": #13-1547                              ","  ","                         ","  ","    "
"18-0018703","0","03/19/2018","07:31:38","553 ","Public service                                    ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","900 ","Outside or special property, Other                ","        ","  ","WOOLSON                  ","  ","ST  ","                                        ","  ","NORFOLK                  ","  ","ST  "
"18-0018706","0","03/19/2018","07:49:46","442 ","Overheated motor                                  ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","449 ","Hotel/motel, commercial                           ","1       ","  ","HOTEL                    ","  ","DR  ",": #6448                                 ","  ","                         ","  ","    "
"18-0018710","0","03/19/2018","08:25:08","554 ","Assist invalid                                    ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","400 ","Residential, Other                                ","20      ","  ","WASHINGTON               ","  ","ST  ",": @BHA-PATRICIA WHITE                   ","  ","                         ","  ","    "
"18-0018712","0","03/19/2018","08:36:44","600 ","Good intent call, Other                           ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","963 ","Street or road in commercial area                 ","        ","  ","NORFOLK                  ","  ","ST  ","                                        ","  ","WOOLSON                  ","  ","ST  "
"18-0018713","0","03/19/2018","08:42:24","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","400 ","Residential, Other                                ","68-72   ","  ","EUSTON                   ","  ","RD  ",": #12-5322                              ","  ","                         ","  ","    "
"18-0018714","0","03/19/2018","08:46:47","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","899 ","Residential or self-storage units                 ","99      ","  ","RIVERMOOR                ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0018715","0","03/19/2018","08:50:48","900T","BFD Drill                                         ","0.0000","0.0000","09   ","BO             ","Boston                                            ","02115     ","900 ","Outside or special property, Other                ","200     ","  ","HEMENWAY                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0018717","0","03/19/2018","09:04:29","553 ","Public service                                    ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02115     ","900 ","Outside or special property, Other                ","        ","  ","FRANCIS                  ","  ","ST  ","                                        ","  ","VINING                   ","  ","ST  "
"18-0018719","0","03/19/2018","09:19:58","554 ","Assist invalid                                    ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","419 ","1 or 2 family dwelling                            ","53      ","  ","PRINCE                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0018720","0","03/19/2018","09:23:43","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","12   ","WR             ","West Roxbury                                      ","02132     ","429 ","Multifamily dwelling                              ","4965    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0018722","0","03/19/2018","09:39:16","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","331 ","Hospital - medical or psychiatric                 ","771     ","  ","ALBANY                   ","  ","ST  ",": #15-1667                              ","  ","                         ","  ","    "
"18-0018724","0","03/19/2018","09:43:00","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02114     ","500 ","Mercantile, business, Other                       ","239-245 ","  ","CAUSEWAY                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0018726","0","03/19/2018","09:48:59","600 ","Good intent call, Other                           ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","963 ","Street or road in commercial area                 ","16      ","  ","TREMONT                  ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0018730","0","03/19/2018","10:15:48","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","1       ","  ","ASPINWALL                ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0018732","0","03/19/2018","10:32:36","443 ","Breakdown of light ballast                        ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","400 ","Residential, Other                                ","9       ","W ","BROADWAY                 ","  ","    ","                                        ","  ","                         ","  ","    "
"18-0018735","0","03/19/2018","10:47:41","900T","BFD Drill                                         ","0.0000","0.0000","06   ","               ","","02127     ","960 ","Street, Other                                     ","272     ","  ","D                        ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0018736","0","03/19/2018","10:48:14","900 ","Special type of incident, Other                   ","0.0000","0.0000","12   ","HP             ","Hyde Park                                         ","02136     ","215 ","High school/junior high school/middle school      ","612     ","  ","METROPOLITAN             ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0018738","0","03/19/2018","11:10:48","600 ","Good intent call, Other                           ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","100 ","Assembly, Other                                   ","700     ","E ","FOURTH                   ","  ","ST  ",": @BFD ENG 2                            ","  ","                         ","  ","    "
"18-0018739","0","03/19/2018","11:11:47","550 ","Public service assistance, Other                  ","0.0000","0.0000","03   ","               ","","02109     ","941 ","Open ocean, sea or tidal waters                   ","        ","  ","BOSTON HARBOR            ","  ","    ","                                        ","  ","                         ","  ","    "
"18-0018740","0","03/19/2018","11:12:14","511 ","Lock-out                                          ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","963 ","Street or road in commercial area                 ","974     ","  ","BLUE HILL                ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0018741","0","03/19/2018","11:14:22","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","429 ","Multifamily dwelling                              ","124     ","  ","BEACON                   ","  ","ST  ",": #INS431                               ","  ","                         ","  ","    "
"18-0018742","0","03/19/2018","11:20:34","715 ","Local alarm system, malicious false alarm         ","0.0000","0.0000","08   ","DO             ","Dorchester                                        ","02124     ","429 ","Multifamily dwelling                              ","1       ","  ","ASPINWALL                ","  ","RD  ","                                        ","  ","                         ","  ","    "
"18-0018743","0","03/19/2018","11:26:10","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","500 ","Mercantile, business, Other                       ","170     ","  ","MILK                     ","  ","ST  ",": #INS132                               ","  ","                         ","  ","    "
"18-0018747","0","03/19/2018","11:45:23","714 ","Central station, malicious false alarm            ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","161 ","Restaurant or cafeteria                           ","152     ","  ","HARVARD                  ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0018750","0","03/19/2018","12:00:29","900T","BFD Drill                                         ","0.0000","0.0000","03   ","               ","","02109     ","941 ","Open ocean, sea or tidal waters                   ","        ","  ","BOSTON HARBOR            ","  ","    ","                                        ","  ","                         ","  ","    "
"18-0018751","0","03/19/2018","12:00:42","440 ","Electrical  wiring/equipment problem, Other       ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","900 ","Outside or special property, Other                ","200     ","N ","BEACON                   ","  ","ST  ",": @TIN TIN BUFFET RESTAURANT - 200 N BEA","  ","                         ","  ","    "
"18-0018756","0","03/19/2018","12:26:19","600 ","Good intent call, Other                           ","0.0000","0.0000","09   ","JP             ","Jamaica Plain                                     ","02130     ","429 ","Multifamily dwelling                              ","100     ","S ","HUNTINGTON               ","  ","AVE ","                                        ","  ","                         ","  ","    "
"18-0018757","0","03/19/2018","12:36:41","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02134     ","429 ","Multifamily dwelling                              ","130     ","  ","BRAINERD                 ","  ","RD  ",": #CLM754                               ","  ","                         ","  ","    "
"18-0018759","0","03/19/2018","12:46:47","510 ","Person in distress, Other                         ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","400 ","Residential, Other                                ","17      ","  ","COURT                    ","  ","ST  ",": @SHELTER-NEW ENGLAND SHELTER FOR VETS ","  ","                         ","  ","    "
"18-0018762","0","03/19/2018","13:05:12","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","429 ","Multifamily dwelling                              ","55-57   ","  ","RUTLAND                  ","  ","ST  ",": #WYN2401                              ","  ","                         ","  ","    "
"18-0018764","0","03/19/2018","13:28:32","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","610 ","Energy production plant, Other                    ","660     ","  ","PARKER                   ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0018765","0","03/19/2018","13:29:42","400 ","Hazardous condition, Other                        ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","900 ","Outside or special property, Other                ","150     ","  ","WILLIAM F MCCLELLAN      ","  ","HWY ",": ALIAS 160 MCCLELLAN                   ","  ","                         ","  ","    "
"18-0018767","0","03/19/2018","13:37:29","511 ","Lock-out                                          ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02110     ","900 ","Outside or special property, Other                ","225     ","  ","FRANKLIN                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0018771","0","03/19/2018","13:47:40","500 ","Service Call, other                               ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02125     ","000 ","Property Use, Other                               ","641     ","  ","COLUMBIA                 ","  ","RD  ",": @BFD ENG 21                           ","  ","                         ","  ","    "
"18-0018775","0","03/19/2018","14:16:33","745 ","Alarm system activation, no fire - unintentional  ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02116     ","500 ","Mercantile, business, Other                       ","48      ","  ","BOYLSTON                 ","  ","ST  ",": @BOSTON YOUNG MEN'S CHRISTIAN UNION BU","  ","                         ","  ","    "
"18-0018776","0","03/19/2018","14:22:04","714 ","Central station, malicious false alarm            ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02135     ","400 ","Residential, Other                                ","40      ","  ","WALLINGFORD              ","  ","RD  ",": #13-5331                              ","  ","                         ","  ","    "
"18-0018779","0","03/19/2018","14:40:34","735 ","Alarm system sounded due to malfunction           ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02109     ","500 ","Mercantile, business, Other                       ","170     ","  ","MILK                     ","  ","ST  ",": #INS132                               ","  ","                         ","  ","    "
"18-0018780","0","03/19/2018","14:49:33","743 ","Smoke detector activation, no fire - unintentional","0.0000","0.0000","12   ","RS             ","Roslindale                                        ","02131     ","419 ","1 or 2 family dwelling                            ","18      ","  ","BROOK                    ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0018781","0","03/19/2018","14:53:33","552 ","Police matter                                     ","0.0000","0.0000","12   ","JP             ","Jamaica Plain                                     ","02130     ","965 ","Vehicle parking area                              ","3690    ","  ","WASHINGTON               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0018783","0","03/19/2018","15:02:30","714 ","Central station, malicious false alarm            ","0.0000","0.0000","01   ","EB             ","East Boston                                       ","02128     ","429 ","Multifamily dwelling                              ","350     ","  ","MERIDIAN                 ","  ","ST  ",": #WYN1319                              ","  ","                         ","  ","    "
"18-0018784","0","03/19/2018","15:04:30","711 ","Municipal alarm system, malicious false alarm     ","0.0000","0.0000","07   ","DO             ","Dorchester                                        ","02121     ","900 ","Outside or special property, Other                ","        ","  ","COLUMBIA                 ","  ","RD  ",": #3355                                 ","  ","WASHINGTON               ","  ","ST  "
"18-0018785","0","03/19/2018","15:04:49","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","439 ","Boarding/rooming house, residential hotels        ","110     ","  ","PETERBOROUGH             ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0018787","0","03/19/2018","15:11:42","553 ","Public service                                    ","0.0000","0.0000","07   ","RX             ","Roxbury                                           ","02119     ","900 ","Outside or special property, Other                ","        ","  ","MAGAZINE                 ","  ","ST  ","                                        ","  ","DUDLEY                   ","  ","ST  "
"18-0018788","0","03/19/2018","15:21:51","113 ","Cooking fire, confined to container               ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02121     ","429 ","Multifamily dwelling                              ","60      ","  ","BROOKLEDGE               ","  ","ST  ",": #WYN2778                              ","  ","                         ","  ","    "
"18-0018791","0","03/19/2018","15:41:43","714 ","Central station, malicious false alarm            ","0.0000","0.0000","03   ","BO             ","Boston                                            ","02108     ","429 ","Multifamily dwelling                              ","8       ","  ","PARK                     ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0018793","0","03/19/2018","15:59:22","600 ","Good intent call, Other                           ","0.0000","0.0000","08   ","MT             ","Mattapan                                          ","02126     ","419 ","1 or 2 family dwelling                            ","130     ","  ","WELLINGTON HILL          ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0018795","0","03/19/2018","16:00:57","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","459 ","Residential board and care                        ","108     ","  ","KILMARNOCK               ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0018800","0","03/19/2018","16:29:03","551 ","Assist police or other governmental agency        ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","963 ","Street or road in commercial area                 ","145     ","  ","IPSWICH                  ","  ","ST  ",": @JILLIANS ENTERTAINMENT CORP - 145 IPS","  ","                         ","  ","    "
"18-0018801","0","03/19/2018","16:35:32","553 ","Public service                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02215     ","581 ","Department or discount store                      ","1341    ","  ","BOYLSTON                 ","  ","ST  ","                                        ","  ","                         ","  ","    "
"18-0018802","0","03/19/2018","16:36:34","600 ","Good intent call, Other                           ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02119     ","960 ","Street, Other                                     ","3064    ","  ","WASHINGTON               ","  ","ST  ",": @MCDONALDS - 3064 WASHINGTON ST, ROXBU","  ","                         ","  ","    "
"18-0018805","0","03/19/2018","16:42:57","552 ","Police matter                                     ","0.0000","0.0000","11   ","BR             ","Allston-Brighton                                  ","02467     ","200 ","Educational, Other                                ","40      ","  ","SAINT THOMAS MORE        ","  ","RD  ",": @COL-BC-COMM. AVE. GARAGE             ","  ","                         ","  ","    "
"18-0018806","0","03/19/2018","16:43:25","900 ","Special type of incident, Other                   ","0.0000","0.0000","06   ","SB             ","South Boston                                      ","02127     ","900 ","Outside or special property, Other                ","272     ","  ","D                        ","  ","ST  ",": @BFD ENG 39                           ","  ","                         ","  ","    "
"18-0018808","0","03/19/2018","16:45:22","113 ","Cooking fire, confined to container               ","0.0000","0.0000","09   ","RX             ","Roxbury                                           ","02120     ","439 ","Boarding/rooming house, residential hotels        ","18A-20  ","  ","PARKER HILL              ","  ","AVE ",": #CLM810                               ","  ","                         ","  ","    "
"18-0018809","0","03/19/2018","16:58:47","621 ","Wrong location                                    ","0.0000","0.0000","04   ","BO             ","Boston                                            ","02118     ","UUU ","Undetermined                                      ","660     ","  ","HARRISON                 ","  ","AVE ",": #15-1643                              ","  ","                         ","  ","    "
